rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2021,Subaru,Forester,touring,3,31499,No change noted,First seen this week,0,31499,31499,0,0,34000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740561887,https://www.kijiji.ca/v-cars-trucks/brockville/2021-subaru-forester-touring/1740561887,0.4425187990201598,Kijiji
12,2022,Subaru,Forester,touring,3,24995,No change noted,"Down $2,000 over 10 weeks",10,26995,25995,-1000,-2000,123337,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1735599733,https://www.kijiji.ca/v-cars-trucks/hamilton/2022-subaru-forester-touring-awd-no-accidents/1735599733,0.4458725871542215,Kijiji
13,2021,Subaru,Forester,touring,3,19995,No change noted,Unchanged for 8 weeks,8,19995,19995,0,0,191850,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737823176,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-touring-awd-clean-loaded-new-inspecti/1737823176,0.44830451298700813,Kijiji
14,2022,Subaru,Forester,touring,3,27888,No change noted,Unchanged for 1 weeks,1,27888,27888,0,0,109198,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1740289226,https://www.kijiji.ca/v-cars-trucks/calgary/2022-subaru-forester-touring/1740289226,0.4492644259710993,Kijiji
15,2020,Subaru,Forester,sport,2,24993,No change noted,"Down $1,000 over 3 weeks",3,25993,25993,-1000,-1000,42616,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739619078,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-subaru-forester-sport-toit-ouvrant-phare-a-del-carplay/1739619078,0.44948334150595654,Kijiji
16,2021,Subaru,Forester,touring,3,22995,No change noted,Unchanged for 9 weeks,9,22995,22995,0,0,154400,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737713877,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-2-5i-touring-awd-clean-loaded-priced/1737713877,0.45007924353480383,Kijiji
17,2019,Subaru,Forester,convenience,1,16900,No change noted,Unchanged for 7 weeks,7,16900,16900,0,0,90000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738795946,https://www.kijiji.ca/v-cars-trucks/calgary/2019-subaru-forester/1738795946,0.4545209293388188,Kijiji
18,2023,Subaru,Forester,touring,3,31988,No change noted,"Down $1,000 over 4 weeks",4,32988,32488,-500,-1000,42171,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739500430,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-touring-touring-low-kms/1739500430,0.45542901486562637,Kijiji
19,2023,Subaru,Forester,touring,3,24495,No change noted,Unchanged for 5 weeks,5,24495,24495,0,0,140776,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739259685,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-awd-no-accidents/1739259685,0.45547643786664166,Kijiji
20,2022,Subaru,Forester,touring,3,21495,No change noted,Unchanged for 8 weeks,8,21495,21495,0,0,181000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1728211328,https://www.kijiji.ca/v-cars-trucks/fredericton/2022-subaru-forester-touring/1728211328,0.4561542197294959,Kijiji
21,2023,Subaru,Forester,touring,3,30995,No change noted,"Down $1,000 over 10 weeks",10,31995,31995,-1000,-1000,78023,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736553513,https://www.kijiji.ca/v-cars-trucks/calgary/2023-subaru-forester-touring-moonroof/1736553513,0.45783114200418185,Kijiji
22,2024,Subaru,Forester,touring,3,29998,No change noted,Unchanged for 6 weeks,6,29998,29998,0,0,71800,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738603358,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2024-subaru-forester-touring-carfax-awd-pano/1738603358,0.4584841437927802,Kijiji
23,2022,Subaru,Forester,touring,3,28988,No change noted,First seen this week,0,28988,28988,0,0,86378,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740647848,https://www.kijiji.ca/v-cars-trucks/guelph/2022-subaru-forester-touring-awd-sunroof-adaptive-cruise/1740647848,0.459628194324594,Kijiji
24,2024,Subaru,Forester,wilderness,3,33900,No change noted,Unchanged for 7 weeks,7,33900,33900,0,0,26094,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738616379,https://www.kijiji.ca/v-cars-trucks/st-catharines/2024-subaru-forester-wilderness/1738616379,0.4634483041752602,Kijiji
25,2022,Subaru,Forester,wilderness,3,31395,No change noted,Unchanged for 3 weeks,3,31395,31395,0,0,60512,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739723479,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-wilderness/1739723479,0.46474890946144054,Kijiji
26,2023,Subaru,Forester,touring,3,23495,No change noted,Unchanged for 3 weeks,3,23495,23495,0,0,165009,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739778863,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-no-accidents-panoramic-roof/1739778863,0.4652728218396547,Kijiji
27,2024,Subaru,Forester,touring,3,32654,No change noted,First seen this week,0,32654,32654,0,0,58185,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740883821,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2024-subaru-forester-touring-eyesight-cvt-awd/1740883821,0.4773314681600888,Kijiji
28,2020,Subaru,Forester,limited,2,23295,No change noted,Down $700 over 3 weeks,3,23995,23495,-200,-700,99778,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739649964,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2020-subaru-forester-limited-sieges-chauff-cuir-toit-pano/1739649964,0.4802760122216535,Kijiji
29,2023,Subaru,Forester,wilderness,3,33295,No change noted,Unchanged for 1 weeks,1,33295,33295,0,0,54553,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740294144,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-subaru-forester-wilderness-toit-ouvrant-sieges-chauff/1740294144,0.48157405378249557,Kijiji
30,2024,Subaru,Forester,touring,3,34384,No change noted,"Down $1,226 over 8 weeks",8,35610,34374,10,-1226,61159,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Calgary, AB","Calgary, AB",149,address,1738250143,https://www.kijiji.ca/v-cars-trucks/calgary/2024-subaru-forester-touring/1738250143,0.48232945723940696,Kijiji
31,2019,Subaru,Forester,sport,2,23995,No change noted,Unchanged for 2 weeks,2,23995,23995,0,0,97700,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739918288,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2019-subaru-forester-sport-w-eyesight-awd-low-km-loaded/1739918288,0.486578562360431,Kijiji
32,2020,Subaru,Forester,limited,2,29988,No change noted,First seen this week,0,29988,29988,0,0,22000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740800133,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2020-subaru-forester-limited-awd-navi-pano-roof-tech-feats/1740800133,0.4893393407317027,Kijiji
33,2023,Subaru,Forester,wilderness,3,35888,No change noted,Down $500 over 10 weeks,10,36388,36388,-500,-500,30552,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1731901124,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-subaru-forester-wilderness/1731901124,0.49050646919677704,Kijiji
34,2024,Subaru,Forester,touring,3,34995,No change noted,Unchanged for 2 weeks,2,34995,34995,0,0,46865,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739779432,https://www.kijiji.ca/v-cars-trucks/ottawa/2024-subaru-forester-touring/1739779432,0.49454494187455206,Kijiji
35,2024,Subaru,Forester,touring,3,34900,No change noted,First seen this week,0,34900,34900,0,0,52232,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740289293,https://www.kijiji.ca/v-cars-trucks/hamilton/2024-subaru-forester-touring/1740289293,0.49818526650248096,Kijiji
36,2019,Subaru,Forester,limited,2,25933,No change noted,Unchanged for 1 weeks,1,25933,25933,0,0,85440,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740420392,https://www.kijiji.ca/v-cars-trucks/thunder-bay/2019-subaru-forester-2-5i-limited/1740420392,0.498274820140941,Kijiji
37,2021,Subaru,Forester,sport,2,23995,No change noted,Up $285 over 1 weeks,1,23710,23710,285,285,116573,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740251351,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2021-subaru-forester-sport-sieges-chauffants-toit-ouvrant-bi/1740251351,0.5032643110000116,Kijiji
38,2021,Subaru,Forester,limited,2,26993,No change noted,First seen this week,0,26993,26993,0,0,77907,2.5L,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740580144,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2021-subaru-forester-limited-2-5l-navi-cuir-harman-kardon/1740580144,0.5039407112595727,Kijiji
39,2021,Subaru,Forester,limited,2,26895,No change noted,First seen this week,0,26895,26895,0,0,82109,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740669494,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2021-subaru-forester-limited-awd-cuir-toit-ouvrant-apple-c/1740669494,0.5065161668713785,Kijiji
40,2024,Subaru,Forester,wilderness,3,37795,No change noted,"Down $4,200 over 8 weeks",8,41995,39995,-2200,-4200,25853,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738404572,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2024-subaru-forester/1738404572,0.5085269853946028,Kijiji
41,2020,Subaru,Forester,limited,2,24995,No change noted,"Down $1,000 over 8 weeks",8,25995,24995,0,-1000,130400,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738417932,https://www.kijiji.ca/v-cars-trucks/calgary/2020-subaru-forester-limited/1738417932,0.5093689422549967,Kijiji
42,2021,Subaru,Forester,limited,2,28488,No change noted,Unchanged for 2 weeks,2,28488,28488,0,0,67421,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739964586,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2021-subaru-forester-limited-limited-one-owner-no-accidents/1739964586,0.5120540920096113,Kijiji
43,2022,Subaru,Forester,wilderness,3,28900,No change noted,First seen this week,0,28900,28900,0,0,166000,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Edmonton, AB","Edmonton, AB",154,address,1740547795,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-subaru-forester-wilderness-package/1740547795,0.5122053774455188,Kijiji
44,2020,Subaru,Forester,convenience,1,24993,No change noted,First seen this week,0,24993,24993,0,0,31199,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740578471,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-subaru-forester-convenience-camera-recul-carplay/1740578471,0.5143894935634942,Kijiji
45,2023,Subaru,Forester,limited,2,32495,No change noted,First seen this week,0,32495,32495,0,0,17895,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740734462,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2023-subaru-forester-limited/1740734462,0.5148619228399867,Kijiji
46,2021,Subaru,Forester,sport,2,28999,No change noted,First seen this week,0,28999,28999,0,0,84976,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1740700078,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-subaru-forester-sport-certified-sunroof/1740700078,0.516722693338095,Kijiji
47,2019,Subaru,Forester,Unknown,1,17493,No change noted,First seen this week,0,17493,17493,0,0,134363,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740580550,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2019-subaru-forester-camera-recul-carplay-eyesight-siege-chau/1740580550,0.5183861624662435,Kijiji
48,2019,Subaru,Forester,limited,2,17200,No change noted,Unchanged for 1 weeks,1,17200,17200,0,0,226217,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740286288,https://www.kijiji.ca/v-cars-trucks/london/2019-subaru-forester-limited-1-owner-clean-carfax/1740286288,0.52118785737783,Kijiji
49,2020,Subaru,Forester,touring,3,27900,No change noted,Unchanged for 3 weeks,3,27900,27900,0,0,107214,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1739549987,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-subaru-forester-touring-sunroof-heated-seats/1739549987,0.5218865373246089,Kijiji
50,2020,Subaru,Forester,convenience,1,24488,No change noted,First seen this week,0,24488,24488,0,0,46637,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740606529,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2020-subaru-forester-convenience-awd-cam-bt-heated-seat/1740606529,0.5221661055757553,Kijiji
51,2024,Subaru,Forester,touring,3,30000,No change noted,Unchanged for 7 weeks,7,30000,30000,0,0,27000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1738859381,https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-subaru-forester-touring/1738859381,0.5227162070193976,Kijiji
52,2020,Subaru,Forester,sport,2,22995,No change noted,"Down $1,000 over 3 weeks",3,23995,23985,-990,-1000,153781,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739597463,https://www.kijiji.ca/v-cars-trucks/bridgewater/2020-subaru-forester-sport/1739597463,0.5245319813927013,Kijiji
53,2020,Subaru,Forester,limited,2,28788,No change noted,Down $100 over 3 weeks,3,28888,28788,0,-100,77817,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739827880,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2020-subaru-forester-limited-limited-2-set-rims-tires-cle/1739827880,0.5247337200748454,Kijiji
54,2023,Subaru,Forester,limited,2,29688,No change noted,Down $200 over 1 weeks,1,29888,29888,-200,-200,69710,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740422757,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2023-subaru-forester-limited-limited-awd-1-owner-leather/1740422757,0.5280316254758507,Kijiji
55,2021,Subaru,Forester,Unknown,1,24998,No change noted,Unchanged for 3 weeks,3,24998,24998,0,0,48009,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739685053,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-priced-to-move-backup-cam-call-now/1739685053,0.529309470652015,Kijiji
56,2022,Subaru,Forester,Unknown,1,24995,No change noted,"Down $1,000 over 10 weeks",10,25995,24995,0,-1000,49187,2.5L,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1730092326,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-2-5l-bancs-chauffants-carplay/1730092326,0.5303160639928323,Kijiji
57,2019,Subaru,Forester,limited,2,21995,No change noted,Unchanged for 10 weeks,10,21995,21995,0,0,174000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1733311836,https://www.kijiji.ca/v-cars-trucks/fredericton/2019-subaru-forester-limited/1733311836,0.5307795604571531,Kijiji
58,2019,Subaru,Forester,convenience,1,15995,No change noted,Unchanged for 7 weeks,7,15995,15995,0,0,169000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Canmore, AB","Canmore, AB",242,address,1738599500,https://www.kijiji.ca/v-cars-trucks/fredericton/2019-subaru-forester-2-5i-convenience-heated-seats-backup-ca/1738599500,0.5315899617945353,Kijiji
59,2019,Subaru,Forester,convenience,1,21190,No change noted,Down $200 over 1 weeks,1,21390,21390,-200,-200,102401,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738419499,https://www.kijiji.ca/v-cars-trucks/bedford/2019-subaru-forester-2-5i-convenience/1738419499,0.5331177110715836,Kijiji
60,2019,Subaru,Forester,Unknown,1,19995,No change noted,Unchanged for 1 weeks,1,19995,19995,0,0,124072,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740385907,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2019-subaru-forester-2-5i-premier-brown-leather-sunroof-na/1740385907,0.5383815186939178,Kijiji
61,2021,Subaru,Forester,limited,2,25888,No change noted,First seen this week,0,25888,25888,0,0,132270,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740696399,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2021-subaru-forester-limited-limited-1owner-clean-carfax/1740696399,0.5391542760911792,Kijiji
62,2021,Subaru,Forester,Unknown,1,24998,No change noted,Unchanged for 10 weeks,10,24998,24998,0,0,80534,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736516658,https://www.kijiji.ca/v-cars-trucks/calgary/2021-subaru-forester-premier/1736516658,0.5403169544478041,Kijiji
63,2024,Subaru,Forester,wilderness,3,42999,No change noted,"Up $1,000 over 1 weeks",1,41999,41999,1000,1000,15851,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1740152560,https://www.kijiji.ca/v-cars-trucks/edmonton/2024-subaru-forester-wilderness-certified/1740152560,0.5434032907064477,Kijiji
64,2023,Subaru,Forester,convenience,1,24500,No change noted,"Down $5,000 over 2 weeks",2,29500,28000,-3500,-5000,73000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739934661,https://www.kijiji.ca/v-cars-trucks/charlottetown-pei/2023-subaru-forester/1739934661,0.545613352674255,Kijiji
65,2019,Subaru,Forester,Unknown,1,15950,No change noted,Unchanged for 9 weeks,9,15950,15950,0,0,186124,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1729441997,https://www.kijiji.ca/v-cars-trucks/ville-de-quebec/forester-2-5i-automatique-awd-garantie-12m-bluetooth-camera-sieg/1729441997,0.5462061395649728,Kijiji
66,2021,Subaru,Forester,limited,2,26998,No change noted,Unchanged for 3 weeks,3,26998,26998,0,0,127246,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739454333,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2021-subaru-forester-2-5i-limited-eyesight-leather-navi-2-sets-t/1739454333,0.5476198001743487,Kijiji
67,2023,Subaru,Forester,sport,2,32996,No change noted,First seen this week,0,32996,32996,0,0,49989,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Canmore, AB","Canmore, AB",242,address,1740841344,https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2023-subaru-forester/1740841344,0.5490621650622566,Kijiji
68,2021,Subaru,Forester,sport,2,27210,No change noted,Up $605 over 10 weeks,10,26605,27210,0,605,146426,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Calgary, AB","Calgary, AB",149,address,1737933869,https://www.kijiji.ca/v-cars-trucks/calgary/2021-subaru-forester-sport/1737933869,0.5492940516234829,Kijiji
69,2022,Subaru,Forester,touring,3,25800,No change noted,"Down $2,000 over 10 weeks",10,27800,25800,0,-2000,113987,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Regina, SK","Regina, SK",786,address,1735957227,https://www.kijiji.ca/v-cars-trucks/winnipeg/2022-subaru-forester-touring-cvt/1735957227,0.5507836647769357,Kijiji
70,2021,Subaru,Forester,convenience,1,23490,No change noted,Down $300 over 1 weeks,1,23790,23790,-300,-300,92912,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738215826,https://www.kijiji.ca/v-cars-trucks/bedford/2021-subaru-forester-2-5i-convenience/1738215826,0.5514732291607938,Kijiji
71,2024,Subaru,Forester,wilderness,3,41990,No change noted,Unchanged for 5 weeks,5,41990,41990,0,0,27287,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738652876,https://www.kijiji.ca/v-cars-trucks/city-of-halifax/2024-subaru-forester-wilderness-awd-l-sunroof-heated-seats-a/1738652876,0.5585749988128211,Kijiji
72,2019,Subaru,Forester,Unknown,1,23995,No change noted,First seen this week,0,23995,23995,0,0,95121,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740606317,https://www.kijiji.ca/v-cars-trucks/bedford/2019-subaru-forester-premier-w-eyesight-one-owner-brown-leath/1740606317,0.5592984507861462,Kijiji
73,2022,Subaru,Forester,premium,1,19988,No change noted,Unchanged for 10 weeks,10,19988,19988,0,0,170907,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734645734,https://www.kijiji.ca/v-cars-trucks/calgary/2022-subaru-forester-premium-fully-inspected/1734645734,0.5619591743165484,Kijiji
74,2022,Subaru,Forester,convenience,1,27990,No change noted,Unchanged for 1 weeks,1,27990,27990,0,0,50000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739704048,https://www.kijiji.ca/v-cars-trucks/bedford/2022-subaru-forester-convenience/1739704048,0.5658612341758725,Kijiji
75,2020,Subaru,Forester,convenience,1,25799,No change noted,First seen this week,0,25799,25799,0,0,81255,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740703842,https://www.kijiji.ca/v-cars-trucks/regina/2020-subaru-forester-convenience/1740703842,0.5680166571889608,Kijiji
76,2024,Subaru,Forester,sport,2,36488,No change noted,Down $700 over 1 weeks,1,37188,37188,-700,-700,26157,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740422765,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2024-subaru-forester-sport-sport-awd-clean-carfax-1owne/1740422765,0.5685977260168487,Kijiji
