rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
23,2020,Subaru,Forester,sport,2,25993,No change noted,Unchanged for 2 weeks,2,25993,25993,0,0,42616,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739619078,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-subaru-forester-sport-toit-ouvrant-phare-a-del-carplay/1739619078,0.46189411942886416,Kijiji
24,2023,Subaru,Forester,touring,3,32488,No change noted,Down $500 over 3 weeks,3,32988,32488,0,-500,42171,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739500430,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-touring-touring-low-kms/1739500430,0.46222116965435733,Kijiji
25,2024,Subaru,Forester,wilderness,3,33900,No change noted,Unchanged for 6 weeks,6,33900,33900,0,0,26094,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738616379,https://www.kijiji.ca/v-cars-trucks/st-catharines/2024-subaru-forester-wilderness/1738616379,0.46446873917699516,Kijiji
26,2022,Subaru,Forester,wilderness,3,31395,No change noted,Unchanged for 2 weeks,2,31395,31395,0,0,60512,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739723479,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-wilderness/1739723479,0.46569422473844896,Kijiji
27,2023,Subaru,Forester,touring,3,23495,No change noted,Unchanged for 2 weeks,2,23495,23495,0,0,165009,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739778863,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-no-accidents-panoramic-roof/1739778863,0.4659812009637422,Kijiji
28,2024,Subaru,Forester,touring,3,31788,No change noted,Down $211 over 2 weeks,2,31999,31999,-211,-211,76311,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1739734904,https://www.kijiji.ca/v-cars-trucks/edmonton/2024-subaru-forester-touring-sunroof-power-liftgate/1739734904,0.46745016044999016,Kijiji
29,2024,Subaru,Forester,touring,3,34988,No change noted,Unchanged for 2 weeks,2,34988,34988,0,0,18182,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739683967,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2024-subaru-forester-touring-off-lease-low-kms-touring/1739683967,0.47015782461936806,Kijiji
30,2023,Subaru,Forester,touring,3,31995,No change noted,Unchanged for 9 weeks,9,31995,31995,0,0,78023,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736553513,https://www.kijiji.ca/v-cars-trucks/calgary/2023-subaru-forester-touring-moonroof/1736553513,0.4704228287422226,Kijiji
31,2023,Subaru,Forester,wilderness,3,33295,No change noted,First seen this week,0,33295,33295,0,0,54553,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740294144,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-subaru-forester-wilderness-toit-ouvrant-sieges-chauff/1740294144,0.48257650357146853,Kijiji
32,2020,Subaru,Forester,limited,2,23495,No change noted,Down $500 over 2 weeks,2,23995,23495,0,-500,99778,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739649964,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2020-subaru-forester-limited-sieges-chauff-cuir-toit-pano/1739649964,0.48330951694632507,Kijiji
33,2024,Subaru,Forester,touring,3,34374,No change noted,"Down $1,236 over 7 weeks",7,35610,34423,-49,-1236,61159,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1738250143,https://www.kijiji.ca/v-cars-trucks/calgary/2024-subaru-forester-touring/1738250143,0.48420234820398533,Kijiji
34,2019,Subaru,Forester,sport,2,23995,No change noted,Unchanged for 1 weeks,1,23995,23995,0,0,97700,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739918288,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2019-subaru-forester-sport-w-eyesight-awd-low-km-loaded/1739918288,0.48730146301790295,Kijiji
35,2024,Subaru,Forester,touring,3,36258,No change noted,Down $457 over 2 weeks,2,36715,36715,-457,-457,28076,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739734737,https://www.kijiji.ca/v-cars-trucks/prince-george/2024-subaru-forester-touring/1739734737,0.49371126150320965,Kijiji
36,2024,Subaru,Forester,touring,3,34995,No change noted,Unchanged for 1 weeks,1,34995,34995,0,0,46865,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739779432,https://www.kijiji.ca/v-cars-trucks/ottawa/2024-subaru-forester-touring/1739779432,0.49559849359856106,Kijiji
37,2023,Subaru,Forester,wilderness,3,36388,No change noted,Unchanged for 9 weeks,9,36388,36388,0,0,30552,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1731901124,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-subaru-forester-wilderness/1731901124,0.49741590487766013,Kijiji
38,2021,Subaru,Forester,sport,2,28993,No change noted,Unchanged for 3 weeks,3,28993,28993,0,0,43537,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739222200,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2021-subaru-forester-sport-toit-ouvrant-phare-a-del-carplay/1739222200,0.4976832071705784,Kijiji
39,2019,Subaru,Forester,limited,2,25933,No change noted,First seen this week,0,25933,25933,0,0,85440,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740420392,https://www.kijiji.ca/v-cars-trucks/thunder-bay/2019-subaru-forester-2-5i-limited/1740420392,0.49905594968030714,Kijiji
40,2021,Subaru,Forester,sport,2,23710,No change noted,First seen this week,0,23710,23710,0,0,115609,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740251351,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2021-subaru-forester-sport-sieges-chauffants-toit-ouvrant-bi/1740251351,0.49981246491463066,Kijiji
41,2020,Subaru,Forester,limited,2,27999,No change noted,First seen this week,0,27999,27999,0,0,61222,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740471111,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2020-subaru-forester-limited/1740471111,0.501730452029686,Kijiji
42,2023,Subaru,Forester,wilderness,3,38288,No change noted,Unchanged for 2 weeks,2,38288,38288,0,0,11110,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739733653,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2023-subaru-forester-wilderness-wilderness-awd-1owner-clea/1739733653,0.5023776656194834,Kijiji
43,2022,Subaru,Forester,sport,2,27898,No change noted,Unchanged for 1 weeks,1,27898,27898,0,0,68999,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740081320,https://www.kijiji.ca/v-cars-trucks/cornwall-on/2022-subaru-forester/1740081320,0.5074287262719883,Kijiji
44,2023,Subaru,Forester,wilderness,3,35488,No change noted,Down $500 over 2 weeks,2,35988,35488,0,-500,54911,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739636244,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-wilderness-wilderness-xmode/1739636244,0.5084596086769327,Kijiji
45,2020,Subaru,Forester,limited,2,24995,No change noted,"Down $1,000 over 7 weeks",7,25995,24995,0,-1000,130400,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738417932,https://www.kijiji.ca/v-cars-trucks/calgary/2020-subaru-forester-limited/1738417932,0.5101221938234606,Kijiji
46,2023,Subaru,Forester,limited,2,30500,No change noted,Down $495 over 7 weeks,7,30995,28995,1505,-495,40250,2.5L,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737550268,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-subaru-forester-limited-2-5l-cvt/1737550268,0.5123461392258094,Kijiji
47,2021,Subaru,Forester,limited,2,28488,No change noted,Unchanged for 1 weeks,1,28488,28488,0,0,67421,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739964586,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2021-subaru-forester-limited-limited-one-owner-no-accidents/1739964586,0.5129119742223309,Kijiji
48,2019,Subaru,Forester,limited,2,17200,No change noted,First seen this week,0,17200,17200,0,0,226215,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740286288,https://www.kijiji.ca/v-cars-trucks/london/2019-subaru-forester-limited-1-owner-clean-carfax/1740286288,0.5217054967242923,Kijiji
49,2020,Subaru,Forester,touring,3,27900,No change noted,Unchanged for 2 weeks,2,27900,27900,0,0,107214,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1739549987,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-subaru-forester-touring-sunroof-heated-seats/1739549987,0.5227270345372702,Kijiji
50,2024,Subaru,Forester,touring,3,30000,No change noted,Unchanged for 6 weeks,6,30000,30000,0,0,27000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1738859381,https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-subaru-forester-touring/1738859381,0.5236192773906189,Kijiji
