rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2023,Subaru,Forester,touring,3,31995,No change noted,Down $754 over 5 weeks,5,32749,32749,-754,-754,34227,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738665620,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2023-subaru-forester-touring-awd-cruise-adapt-toit-ouvrant-cam-r/1738665620,0.46148569835611936,Kijiji
12,2023,Subaru,Forester,limited,2,29999,No change noted,"Down $2,889 over 7 weeks",7,32888,29999,0,-2889,8801,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738163869,https://www.kijiji.ca/v-cars-trucks/calgary/2023-subaru-forester-limited-only-8-000-km/1738163869,0.46944488855890587,Kijiji
13,2019,Subaru,Forester,convenience,1,16900,No change noted,Unchanged for 5 weeks,5,16900,16900,0,0,90000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738795946,https://www.kijiji.ca/v-cars-trucks/calgary/2019-subaru-forester/1738795946,0.4700105369568309,Kijiji
14,2020,Subaru,Forester,sport,2,25993,No change noted,Unchanged for 1 weeks,1,25993,25993,0,0,42616,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739619078,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-subaru-forester-sport-toit-ouvrant-phare-a-del-carplay/1739619078,0.4734474586358234,Kijiji
15,2023,Subaru,Forester,touring,3,32488,No change noted,Down $500 over 2 weeks,2,32988,32988,-500,-500,42171,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739500430,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-touring-touring-low-kms/1739500430,0.4753313083294822,Kijiji
16,2024,Subaru,Forester,touring,3,29998,No change noted,Unchanged for 4 weeks,4,29998,29998,0,0,71800,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738603358,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2024-subaru-forester-touring-carfax-awd-pano/1738603358,0.475432764486214,Kijiji
17,2024,Subaru,Forester,wilderness,3,33900,No change noted,Unchanged for 5 weeks,5,33900,33900,0,0,26094,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738616379,https://www.kijiji.ca/v-cars-trucks/st-catharines/2024-subaru-forester-wilderness/1738616379,0.4760013482775436,Kijiji
18,2021,Subaru,Forester,touring,3,19995,No change noted,Unchanged for 6 weeks,6,19995,19995,0,0,191850,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737823176,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-touring-awd-clean-loaded-new-inspecti/1737823176,0.47686677631381647,Kijiji
19,2023,Subaru,Forester,touring,3,32999,No change noted,First seen this week,0,32999,32999,0,0,54375,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1739831163,https://www.kijiji.ca/v-cars-trucks/edmonton/2023-subaru-forester-touring-sunroof-power-liftgate/1739831163,0.476874423363016,Kijiji
20,2023,Subaru,Forester,touring,3,24495,No change noted,Unchanged for 3 weeks,3,24495,24495,0,0,140776,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739259685,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-awd-no-accidents/1739259685,0.47916572415371583,Kijiji
21,2022,Subaru,Forester,touring,3,25995,No change noted,"Down $1,000 over 8 weeks",8,26995,25995,0,-1000,123337,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1735599733,https://www.kijiji.ca/v-cars-trucks/hamilton/2022-subaru-forester-touring-awd-no-accidents/1735599733,0.47951604486605465,Kijiji
22,2022,Subaru,Forester,wilderness,3,31395,No change noted,Unchanged for 1 weeks,1,31395,31395,0,0,60512,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739723479,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-wilderness/1739723479,0.480732420538802,Kijiji
23,2024,Subaru,Forester,touring,3,34988,No change noted,Unchanged for 1 weeks,1,34988,34988,0,0,18182,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739683967,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2024-subaru-forester-touring-off-lease-low-kms-touring/1739683967,0.4810115361414125,Kijiji
24,2020,Subaru,Forester,limited,2,13450,No change noted,"Down $1,500 over 6 weeks",6,14950,13450,0,-1500,199201,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738504326,https://www.kijiji.ca/v-cars-trucks/cambridge/2020-subaru-forester-limited-safety-certified-one-owner/1738504326,0.4813213177868321,Kijiji
25,2022,Subaru,Forester,touring,3,28990,No change noted,Unchanged for 1 weeks,1,28990,28990,0,0,89663,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Canmore, AB","Canmore, AB",242,address,1739837027,https://www.kijiji.ca/v-cars-trucks/bridgewater/2022-subaru-forester-touring-heated-front-seats-adaptive-cruise/1739837027,0.4813659846671423,Kijiji
26,2022,Subaru,Forester,touring,3,21495,No change noted,Unchanged for 6 weeks,6,21495,21495,0,0,181000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1728211328,https://www.kijiji.ca/v-cars-trucks/fredericton/2022-subaru-forester-touring/1728211328,0.4838325256635617,Kijiji
27,2024,Subaru,Forester,touring,3,31999,No change noted,Unchanged for 1 weeks,1,31999,31999,0,0,76272,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1739734904,https://www.kijiji.ca/v-cars-trucks/edmonton/2024-subaru-forester-touring-sunroof-power-liftgate/1739734904,0.4869530734493823,Kijiji
28,2023,Subaru,Forester,touring,3,31995,No change noted,Unchanged for 8 weeks,8,31995,31995,0,0,78023,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736553513,https://www.kijiji.ca/v-cars-trucks/calgary/2023-subaru-forester-touring-moonroof/1736553513,0.4877092735619675,Kijiji
29,2023,Subaru,Forester,touring,3,23495,No change noted,Unchanged for 1 weeks,1,23495,23495,0,0,165009,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739778863,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-no-accidents-panoramic-roof/1739778863,0.4915897439922421,Kijiji
30,2024,Subaru,Forester,touring,3,34423,No change noted,"Down $1,187 over 6 weeks",6,35610,34423,0,-1187,61159,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738250143,https://www.kijiji.ca/v-cars-trucks/calgary/2024-subaru-forester-touring/1738250143,0.49968583501008196,Kijiji
31,2020,Subaru,Forester,limited,2,23495,No change noted,Down $500 over 1 weeks,1,23995,23995,-500,-500,99778,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739649964,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2020-subaru-forester-limited-sieges-chauff-cuir-toit-pano/1739649964,0.5010971008830207,Kijiji
32,2019,Subaru,Forester,sport,2,23995,No change noted,First seen this week,0,23995,23995,0,0,97700,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739918288,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2019-subaru-forester-sport-w-eyesight-awd-low-km-loaded/1739918288,0.5049638556285937,Kijiji
33,2024,Subaru,Forester,touring,3,34995,No change noted,First seen this week,0,34995,34995,0,0,46865,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739779432,https://www.kijiji.ca/v-cars-trucks/ottawa/2024-subaru-forester-touring/1739779432,0.5098929275991312,Kijiji
34,2023,Subaru,Forester,wilderness,3,36388,No change noted,Unchanged for 8 weeks,8,36388,36388,0,0,30552,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1731901124,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-subaru-forester-wilderness/1731901124,0.5100998035386847,Kijiji
35,2024,Subaru,Forester,touring,3,36715,No change noted,Unchanged for 1 weeks,1,36715,36715,0,0,28071,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739734737,https://www.kijiji.ca/v-cars-trucks/prince-george/2024-subaru-forester-touring/1739734737,0.5115021728214476,Kijiji
36,2023,Subaru,Forester,wilderness,3,38288,No change noted,Unchanged for 1 weeks,1,38288,38288,0,0,11110,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739733653,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2023-subaru-forester-wilderness-wilderness-awd-1owner-clea/1739733653,0.5132015618926935,Kijiji
37,2020,Subaru,Forester,limited,2,23105,No change noted,"Down $1,843 over 7 weeks",7,24948,23590,-485,-1843,118675,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Canmore, AB","Canmore, AB",242,address,1725974076,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2020-subaru-forester-limited/1725974076,0.5154264872745709,Kijiji
38,2019,Subaru,Forester,convenience,1,15900,No change noted,First seen this week,0,15900,15900,0,0,134000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740116163,https://www.kijiji.ca/v-cars-trucks/st-johns/2019-subaru-forester-2-5i/1740116163,0.5200289343106299,Kijiji
39,2022,Subaru,Forester,sport,2,27898,No change noted,First seen this week,0,27898,27898,0,0,68999,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1740081320,https://www.kijiji.ca/v-cars-trucks/cornwall-on/2022-subaru-forester/1740081320,0.5226175530630482,Kijiji
40,2023,Subaru,Forester,wilderness,3,35488,No change noted,Down $500 over 1 weeks,1,35988,35988,-500,-500,54706,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739636244,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-wilderness-wilderness-xmode/1739636244,0.5236351244370178,Kijiji
41,2021,Subaru,Forester,limited,2,28488,No change noted,First seen this week,0,28488,28488,0,0,67418,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739964586,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2021-subaru-forester-limited/1739964586,0.528054857425205,Kijiji
42,2020,Subaru,Forester,limited,2,24995,No change noted,"Down $1,000 over 6 weeks",6,25995,24995,0,-1000,130400,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738417932,https://www.kijiji.ca/v-cars-trucks/calgary/2020-subaru-forester-limited/1738417932,0.5319531038187427,Kijiji
43,2024,Subaru,Forester,touring,3,30000,No change noted,Unchanged for 5 weeks,5,30000,30000,0,0,27000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1738859381,https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-subaru-forester-touring/1738859381,0.5342936768609191,Kijiji
44,2021,Subaru,Forester,Unknown,1,24998,No change noted,Unchanged for 1 weeks,1,24998,24998,0,0,48009,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739685053,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-priced-to-move-backup-cam-call-now/1739685053,0.5420154416779517,Kijiji
45,2020,Subaru,Forester,touring,3,27900,No change noted,Unchanged for 1 weeks,1,27900,27900,0,0,107214,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1739549987,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-subaru-forester-touring-sunroof-heated-seats/1739549987,0.5424981963237114,Kijiji
46,2022,Subaru,Forester,Unknown,1,24995,No change noted,"Down $1,000 over 8 weeks",8,25995,24995,0,-1000,49187,2.5L,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1730092326,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-2-5l-bancs-chauffants-carplay/1730092326,0.5431624481263508,Kijiji
47,2020,Subaru,Forester,limited,2,28888,No change noted,Unchanged for 1 weeks,1,28888,28888,0,0,77817,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739827880,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2020-subaru-forester-limited-limited-2-set-rims-tires-cle/1739827880,0.5432580397870319,Kijiji
48,2021,Subaru,Forester,limited,2,27995,No change noted,Down $500 over 5 weeks,5,28495,27995,0,-500,90655,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1734732759,https://www.kijiji.ca/v-cars-trucks/st-catharines/2021-subaru-forester-limited-leather-panoroof-nav/1734732759,0.5455153151924659,Kijiji
49,2019,Subaru,Forester,convenience,1,15995,No change noted,Unchanged for 5 weeks,5,15995,15995,0,0,169000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Canmore, AB","Canmore, AB",242,address,1738599500,https://www.kijiji.ca/v-cars-trucks/fredericton/2019-subaru-forester-2-5i-convenience-heated-seats-backup-ca/1738599500,0.5563004071862372,Kijiji
50,2021,Subaru,Forester,Unknown,1,24998,No change noted,Unchanged for 8 weeks,8,24998,24998,0,0,80534,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736516658,https://www.kijiji.ca/v-cars-trucks/calgary/2021-subaru-forester-premier/1736516658,0.5569228086318332,Kijiji
