rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
13,2019,Subaru,Forester,convenience,1,16900,No change noted,Unchanged for 4 weeks,4,16900,16900,0,0,90000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738795946,https://www.kijiji.ca/v-cars-trucks/calgary/2019-subaru-forester/1738795946,0.4699158303354869,Kijiji
14,2023,Subaru,Forester,touring,3,32749,No change noted,Unchanged for 4 weeks,4,32749,32749,0,0,34227,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738665620,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2023-subaru-forester-touring-awd-cruise-adapt-toit-ouvrant-cam-r/1738665620,0.47042694062554574,Kijiji
15,2020,Subaru,Forester,sport,2,25993,No change noted,First seen this week,0,25993,25993,0,0,42616,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739619078,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-subaru-forester-sport-toit-ouvrant-phare-a-del-carplay/1739619078,0.47340261399832123,Kijiji
16,2021,Subaru,Forester,touring,3,22995,No change noted,Unchanged for 6 weeks,6,22995,22995,0,0,154400,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737713877,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-2-5i-touring-awd-clean-loaded-priced/1737713877,0.47482262691426586,Kijiji
17,2024,Subaru,Forester,touring,3,29998,No change noted,Unchanged for 3 weeks,3,29998,29998,0,0,71800,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738603358,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2024-subaru-forester-touring-carfax-awd-pano/1738603358,0.4753572096482973,Kijiji
18,2024,Subaru,Forester,wilderness,3,33900,No change noted,Unchanged for 4 weeks,4,33900,33900,0,0,26094,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738616379,https://www.kijiji.ca/v-cars-trucks/st-catharines/2024-subaru-forester-wilderness/1738616379,0.4759738896711286,Kijiji
19,2023,Subaru,Forester,touring,3,24495,No change noted,Unchanged for 2 weeks,2,24495,24495,0,0,140776,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739259685,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-awd-no-accidents/1739259685,0.4790175861612011,Kijiji
20,2022,Subaru,Forester,touring,3,25995,No change noted,"Down $1,000 over 7 weeks",7,26995,25995,0,-1000,123337,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1735599733,https://www.kijiji.ca/v-cars-trucks/hamilton/2022-subaru-forester-touring-awd-no-accidents/1735599733,0.479386257859869,Kijiji
21,2022,Subaru,Forester,wilderness,3,31395,No change noted,First seen this week,0,31395,31395,0,0,60512,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739723479,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-wilderness/1739723479,0.48066874401579346,Kijiji
22,2024,Subaru,Forester,touring,3,34988,No change noted,First seen this week,0,34988,34988,0,0,18150,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739683967,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2024-subaru-forester-touring-off-lease-low-kms-touring/1739683967,0.4809603086200055,Kijiji
23,2020,Subaru,Forester,limited,2,13450,No change noted,"Down $1,500 over 5 weeks",5,14950,13950,-500,-1500,199201,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738504326,https://www.kijiji.ca/v-cars-trucks/cambridge/2020-subaru-forester-limited-safety-certified-one-owner/1738504326,0.4811116994126282,Kijiji
24,2023,Subaru,Forester,touring,3,32988,No change noted,Unchanged for 1 weeks,1,32988,32988,0,0,42171,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739500430,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-touring-touring-low-kms/1739500430,0.48124002161713797,Kijiji
25,2022,Subaru,Forester,touring,3,28990,No change noted,First seen this week,0,28990,28990,0,0,89663,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Canmore, AB","Canmore, AB",242,address,1739837027,https://www.kijiji.ca/v-cars-trucks/bridgewater/2022-subaru-forester-touring-heated-front-seats-adaptive-cruise/1739837027,0.4812716326694804,Kijiji
26,2022,Subaru,Forester,touring,3,21495,No change noted,Unchanged for 5 weeks,5,21495,21495,0,0,181000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1728211328,https://www.kijiji.ca/v-cars-trucks/fredericton/2022-subaru-forester-touring/1728211328,0.48364206012508093,Kijiji
27,2019,Subaru,Forester,sport,2,23995,No change noted,Down $500 over 7 weeks,7,24495,23995,0,-500,78290,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1736870452,https://www.kijiji.ca/v-cars-trucks/granby/2019-subaru-forester-sport-2-5i-awd/1736870452,0.48539361741434567,Kijiji
28,2024,Subaru,Forester,touring,3,31999,No change noted,First seen this week,0,31999,31999,0,0,76272,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1739734904,https://www.kijiji.ca/v-cars-trucks/edmonton/2024-subaru-forester-touring-sunroof-power-liftgate/1739734904,0.48687281274468064,Kijiji
29,2023,Subaru,Forester,touring,3,31995,No change noted,Unchanged for 7 weeks,7,31995,31995,0,0,78023,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Calgary, AB","Calgary, AB",149,address,1736553513,https://www.kijiji.ca/v-cars-trucks/calgary/2023-subaru-forester-touring-moonroof/1736553513,0.4876271702873328,Kijiji
30,2023,Subaru,Forester,touring,3,23495,No change noted,First seen this week,0,23495,23495,0,0,165009,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739778863,https://www.kijiji.ca/v-cars-trucks/hamilton/2023-subaru-forester-touring-no-accidents-panoramic-roof/1739778863,0.4914161057157826,Kijiji
31,2020,Subaru,Forester,limited,2,24476,No change noted,Up $12 over 2 weeks,2,24464,24464,12,12,80138,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739304240,https://www.kijiji.ca/v-cars-trucks/ottawa/2020-subaru-forester-limited/1739304240,0.49297395739084454,Kijiji
32,2024,Subaru,Forester,touring,3,34423,No change noted,"Down $1,187 over 5 weeks",5,35610,34623,-200,-1187,61159,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738250143,https://www.kijiji.ca/v-cars-trucks/calgary/2024-subaru-forester-touring/1738250143,0.4996214776516955,Kijiji
33,2022,Subaru,Forester,wilderness,3,31995,No change noted,First seen this week,0,31995,31995,0,0,75154,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739741004,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-wilderness/1739741004,0.5024977732990418,Kijiji
34,2023,Subaru,Forester,limited,2,28995,No change noted,"Down $2,000 over 6 weeks",6,30995,28995,0,-2000,40250,2.5L,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1737550268,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-subaru-forester-limited-2-5l-cvt-1-proprietaire-cuir-to/1737550268,0.5067719639270808,Kijiji
35,2020,Subaru,Forester,limited,2,23995,No change noted,First seen this week,0,23995,23995,0,0,99778,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739649964,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2020-subaru-forester-limited-sieges-chauff-cuir-toit-pano/1739649964,0.5069451945669458,Kijiji
36,2023,Subaru,Forester,wilderness,3,36388,No change noted,Unchanged for 7 weeks,7,36388,36388,0,0,30552,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1731901124,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2023-subaru-forester-wilderness/1731901124,0.5100676537976258,Kijiji
37,2024,Subaru,Forester,touring,3,36715,No change noted,First seen this week,0,36715,36715,0,0,28071,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739734737,https://www.kijiji.ca/v-cars-trucks/prince-george/2024-subaru-forester-touring/1739734737,0.5114726338262504,Kijiji
38,2023,Subaru,Forester,wilderness,3,38288,No change noted,First seen this week,0,38288,38288,0,0,11110,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739733653,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2023-subaru-forester-wilderness-wilderness-awd-1owner-clea/1739733653,0.5131898708864364,Kijiji
39,2023,Subaru,Forester,limited,2,26844,No change noted,"Down $2,413 over 4 weeks",4,29257,28061,-1217,-2413,78676,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1738756222,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2023-subaru-forester-limited-eyesight-cvt-awd/1738756222,0.5197014643292645,Kijiji
40,2020,Subaru,Forester,limited,2,23590,No change noted,"Down $1,358 over 6 weeks",6,24948,24448,-858,-1358,118675,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Canmore, AB","Canmore, AB",242,address,1725974076,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2020-subaru-forester-limited/1725974076,0.5210761030352951,Kijiji
41,2019,Subaru,Forester,convenience,1,10950,No change noted,"Down $1,000 over 3 weeks",3,11950,11450,-500,-1000,199410,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739161869,https://www.kijiji.ca/v-cars-trucks/cambridge/2019-subaru-forester-convenience-safety-certified/1739161869,0.5265558695191812,Kijiji
42,2023,Subaru,Forester,wilderness,3,35988,No change noted,First seen this week,0,35988,35988,0,0,54706,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739636244,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2023-subaru-forester-wilderness-wilderness-xmode/1739636244,0.5295306471969119,Kijiji
43,2020,Subaru,Forester,limited,2,24995,No change noted,"Down $1,000 over 5 weeks",5,25995,24995,0,-1000,130400,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738417932,https://www.kijiji.ca/v-cars-trucks/calgary/2020-subaru-forester-limited/1738417932,0.5318158844473732,Kijiji
44,2024,Subaru,Forester,touring,3,30000,No change noted,Unchanged for 4 weeks,4,30000,30000,0,0,27000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",786,address,1738859381,https://www.kijiji.ca/v-cars-trucks/winnipeg/2024-subaru-forester-touring/1738859381,0.5342652648745159,Kijiji
45,2021,Subaru,Forester,Unknown,1,24998,No change noted,First seen this week,0,24998,24998,0,0,48009,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739685053,https://www.kijiji.ca/v-cars-trucks/annapolis-valley/2021-subaru-forester-priced-to-move-backup-cam-call-now/1739685053,0.5419649220092394,Kijiji
46,2020,Subaru,Forester,touring,3,27900,No change noted,First seen this week,0,27900,27900,0,0,107214,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1739549987,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-subaru-forester-touring-sunroof-heated-seats/1739549987,0.5423853754825918,Kijiji
47,2022,Subaru,Forester,Unknown,1,24995,No change noted,"Down $1,000 over 7 weeks",7,25995,24995,0,-1000,49187,2.5L,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1730092326,https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2022-subaru-forester-2-5l-bancs-chauffants-carplay/1730092326,0.5431106888531948,Kijiji
48,2020,Subaru,Forester,limited,2,28888,No change noted,First seen this week,0,28888,28888,0,0,77817,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739827880,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2020-subaru-forester-limited-limited-2-set-rims-tires-cle/1739827880,0.5431761532853304,Kijiji
49,2021,Subaru,Forester,limited,2,27995,No change noted,Down $500 over 4 weeks,4,28495,27995,0,-500,90655,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1734732759,https://www.kijiji.ca/v-cars-trucks/st-catharines/2021-subaru-forester-limited-leather-panoroof-nav/1734732759,0.5454199193173777,Kijiji
50,2024,Subaru,Forester,wilderness,3,37988,No change noted,Unchanged for 1 weeks,1,37988,37988,0,0,48991,Unknown,Gas,Unknown,N/A,Unknown,Private,"Canmore, AB","Canmore, AB",242,address,1739403760,https://www.kijiji.ca/v-cars-trucks/markham-york-region/2024-subaru-forester-wilderness-wilderness-bought-here/1739403760,0.5476110966790934,Kijiji
