rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2021,Ford,F 150,XLT FX4 4WD SuperCrew 5.0 V8 302A,3,31995,No change noted,First seen this week,0,31995,31995,0,0,155182,Unknown,Gasoline,Unknown,N/A,High River Toyota,Dealer,"901 11 Ave SE, HIGH RIVER, AB, T1V 1P2","HIGH RIVER, AB",209,address,c7b12a0e-a465-4132-a95d-505796ccd859,https://www.autotrader.ca/offers/ford-f-150-xlt-fx4-4wd-supercrew-5-0-v8-302a-gasoline-grey-cat_ma29gr16518-c7b12a0e-a465-4132-a95d-505796ccd859,0.4205378583867297,AutoTrader
12,2019,Ford,F 150,XLT 301A PKG| 5.0L| TOW PKG| XLT SPORT PKG,2,30999,No change noted,First seen this week,0,30999,30999,0,0,111325,Unknown,Gasoline,Unknown,N/A,Innisfail Chrysler Dodge Jeep Ram,Dealer,"5110 40 Ave, Innisfail, AB, T4G 1Z1","Innisfail, AB",33,address,96022247-c5d9-4bdb-be17-c5fa1a44aa23,https://www.autotrader.ca/offers/ford-f-150-xlt-301a-pkg-5-0l-tow-pkg-xlt-sport-pkg-gasoline-black-cat_ma29gr16518-96022247-c5d9-4bdb-be17-c5fa1a44aa23,0.42178825153939986,AutoTrader
13,2023,Ford,F 150,STX   One Owner | No Reported Accidents | FX4 Off-,3,38985,No change noted,Unchanged for 2 weeks,2,38985,38985,0,0,84559,2.7L,Gasoline,No accidents reported,N/A,High River Ford,Dealer,"1103 11th Ave S.E., HIGH RIVER, AB, T1V 1M3","HIGH RIVER, AB",209,city_center,49e3f394-ef4c-4a00-9ac5-90ff536d3edf,https://www.autotrader.ca/offers/ford-f-150-stx-one-owner-no-reported-accidents-fx4-off-gasoline-black-cat_ma29gr16518-49e3f394-ef4c-4a00-9ac5-90ff536d3edf,0.4266019042323644,AutoTrader
14,2019,Ford,F 150,Platinum,3,40395,No change noted,First seen this week,0,40395,40395,0,0,125142,3.5L,Gasoline,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R 1M5","RED DEER, AB",1,city_center,00b6a728-e30c-4e99-819b-799812a720b0,https://www.autotrader.ca/offers/ford-f-150-platinum-gasoline-blue-cat_ma29gr16518-00b6a728-e30c-4e99-819b-799812a720b0,0.42929213089754675,AutoTrader
15,2021,Ford,F 150,XLT,2,31888,No change noted,"Down $2,000 over 5 weeks",5,33888,33888,-2000,-2000,118680,3.5L,Gasoline,No accidents reported,N/A,Adrenalin Motors,Dealer,"342 Laura Avenue, Red Deer, AB, T4E 0A5","Red Deer, AB",8,address,1e4c08ea-b17f-4d7b-96af-4be06876897f,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-white-cat_ma29gr16518-1e4c08ea-b17f-4d7b-96af-4be06876897f,0.42993832504918156,AutoTrader
16,2019,Ford,F 150,"XLT ONE OWNER, FUEL RIMS, AS-IS, 302A, TAILGATE ST",2,19588,No change noted,"Down $2,411 over 7 weeks",7,21999,18888,700,-2411,247434,3.5L,Gasoline,Unknown,N/A,Cam Clark Ford Olds,Dealer,"5042 48 th Street, OLDS, AB, T4H 0C6","OLDS, AB",63,city_center,f7b0719c-6348-438f-845f-4d998550cbee,https://www.autotrader.ca/offers/ford-f-150-xlt-one-owner-fuel-rims-as-is-302a-tailgate-st-gasoline-white-cat_ma29gr16518tr11290-f7b0719c-6348-438f-845f-4d998550cbee,0.4329048995902737,AutoTrader
17,2019,Ford,F 150,XLT Crew Cab BACKUP CAMERA DRIVE MODES HEATED MIRR,2,25988,No change noted,First seen this week,0,25988,25988,0,0,154240,Unknown,Gasoline,Unknown,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,8ff89d94-f26d-4017-8f0e-a85be111f686,https://www.autotrader.ca/offers/ford-f-150-xlt-crew-cab-backup-camera-drive-modes-heated-mirr-gasoline-blue-cat_ma29gr16518-8ff89d94-f26d-4017-8f0e-a85be111f686,0.43351851894479043,AutoTrader
18,2017,Ford,F 150,LARIAT 502A SPORT | MAX TOW | SUNROOF | NAV,3,26995,No change noted,"Down $1,000 over 2 weeks",2,27995,26995,0,-1000,190203,3.5L,Gasoline,Unknown,N/A,Boundary Ford Sales,Dealer,"2502-50th Avenue, Lloydminster, SK, T9V2S3","Lloydminster, SK",368,city_center,94caf348-d275-47e7-9c85-82f4082cb71d,https://www.autotrader.ca/offers/ford-f-150-lariat-502a-sport-max-tow-sunroof-nav-gasoline-black-cat_ma29gr16518-94caf348-d275-47e7-9c85-82f4082cb71d,0.43459910681299274,AutoTrader
19,2016,Ford,F 150,Lariat - 4x4 - 501A - FX4 - SK TRUCK,3,17995,No change noted,"Down $1,004 over 9 weeks",9,18999,18374,-379,-1004,248667,3.5L,Gasoline,Unknown,N/A,Saskatoon Auto Connection,Dealer,"139A 105th Street East, SASKATOON, SK, S7N1Z2","SASKATOON, SK",543,address,3accf5e8-8f8a-481d-95f5-fa0c3bb717e8,https://www.autotrader.ca/offers/ford-f-150-lariat-4x4-501a-fx4-sk-truck-gasoline-black-cat_ma29gr16518tr11275-3accf5e8-8f8a-481d-95f5-fa0c3bb717e8,0.4356534455203491,AutoTrader
20,2020,Ford,F 150,XLT  Low Kilometres | No Accidents | SuperCab | 3.,2,34995,No change noted,First seen this week,0,34995,34995,0,0,45866,Unknown,Gasoline,No accidents reported,N/A,High River Ford,Dealer,"1103 11th Ave S.E., HIGH RIVER, AB, T1V 1M3","HIGH RIVER, AB",209,city_center,93a7955b-9324-49de-aece-66b21765992a,https://www.autotrader.ca/offers/ford-f-150-xlt-low-kilometres-no-accidents-supercab-3-gasoline-silver-cat_ma29gr16518-93a7955b-9324-49de-aece-66b21765992a,0.4397591252971747,AutoTrader
21,2022,Ford,F 150,Lariat,3,46388,No change noted,Unchanged for 6 weeks,6,46388,46388,0,0,74817,2.7L,Gasoline,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R 1M5","RED DEER, AB",1,city_center,1ecdde28-0d30-498d-a47f-0e403239e4d0,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-red-cat_ma29gr16518tr11275-1ecdde28-0d30-498d-a47f-0e403239e4d0,0.4420469290369385,AutoTrader
22,2020,Ford,F 150,"Lariat  502A w/Leather, Nav, and More!",3,41887,No change noted,First seen this week,0,41887,41887,0,0,100443,3.5L,Gasoline,No accidents reported,N/A,DK Ford,Dealer,"6559 Sparrow Drive, LEDUC, AB, T9E7L1","LEDUC, AB",123,address,d757f624-e703-4f73-aeb7-fa5bc276b021,https://www.autotrader.ca/offers/ford-f-150-lariat-502a-w-leather-nav-and-more-gasoline-white-cat_ma29gr16518tr11275-d757f624-e703-4f73-aeb7-fa5bc276b021,0.4463779542555757,AutoTrader
23,2023,Ford,F 150,XLT FX4 4WD SuperCrew 5.5' Box 3.5L ECOBOOST 301A,3,41995,No change noted,First seen this week,0,41995,41995,0,0,78857,Unknown,Gasoline,No accidents reported,N/A,High River Toyota,Dealer,"901 11 Ave SE, HIGH RIVER, AB, T1V 1P2","HIGH RIVER, AB",209,address,6e77015a-0370-4d4c-996a-b4285c65848b,https://www.autotrader.ca/offers/ford-f-150-xlt-fx4-4wd-supercrew-5-5-box-3-5l-ecoboost-301a-gasoline-grey-cat_ma29gr16518-6e77015a-0370-4d4c-996a-b4285c65848b,0.44747215795222134,AutoTrader
24,2021,Ford,F 150,Lariat,3,38388,No change noted,"Down $1,007 over 1 weeks",1,39395,39395,-1007,-1007,172886,3.5L,Gasoline,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R 1M5","RED DEER, AB",1,city_center,304f03d1-09b5-468c-bacc-9b5f56013a6f,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-black-cat_ma29gr16518tr11275-304f03d1-09b5-468c-bacc-9b5f56013a6f,0.4478473209333122,AutoTrader
25,2021,Ford,F 150,"XLT *NO DAMAGE HISTORY, WELL EQUIPPED, TOUCHSCREEN",2,27990,No change noted,First seen this week,0,27990,27990,0,0,159920,3.3L,Gasoline,Accident reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",130,address,b9704e78-26e8-40d2-a0e4-97c85094216c,https://www.autotrader.ca/offers/ford-f-150-xlt-no-damage-history-well-equipped-touchscreen-gasoline-silver-cat_ma29gr16518tr11290-b9704e78-26e8-40d2-a0e4-97c85094216c,0.4508324123975131,AutoTrader
26,2021,Ford,F 150,LARIAT FX4 PKG 4WD 3.5L ECO-BOOST / 6.5'BOX / NAV,3,41995,No change noted,Unchanged for 5 weeks,5,41995,41995,0,0,100625,3.5L,Gasoline,Unknown,N/A,Southview Motors Inc.,Dealer,"3419 17th Avenue SE, CALGARY, AB, T2A0R3","CALGARY, AB",149,city_center,0e6bdf08-6be2-482d-b0bb-09594bb939d4,https://www.autotrader.ca/offers/ford-f-150-lariat-fx4-pkg-4wd-3-5l-eco-boost-6-5-box-nav-gasoline-black-cat_ma29gr16518tr11275-0e6bdf08-6be2-482d-b0bb-09594bb939d4,0.4522935596849899,AutoTrader
27,2021,Ford,F 150,"XLT *FANTASTIC WORK TRUCK, WELL EQUIPPED, TOUCHSCR",2,30999,No change noted,First seen this week,0,30999,30999,0,0,128567,3.3L,Gasoline,Accident reported,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",130,address,e7563fdd-c244-4954-83de-e91d7fcd8df3,https://www.autotrader.ca/offers/ford-f-150-xlt-fantastic-work-truck-well-equipped-touchscr-gasoline-silver-cat_ma29gr16518tr11290-e7563fdd-c244-4954-83de-e91d7fcd8df3,0.4527395047098481,AutoTrader
28,2020,Ford,F 150,KING RANCH|LEATHER STEERING WHEEL|TECH PKG|MAX TRA,3,38888,No change noted,Unchanged for 2 weeks,2,38888,38888,0,0,153095,3.5L,Gasoline,Unknown,N/A,Champion Ford,Dealer,"1 Champion Road, Carstairs, AB, T0M 0N0","Carstairs, AB",91,address,5b6a3d1b-f321-4197-b76f-83a2db98f8d4,https://www.autotrader.ca/offers/ford-f-150-king-ranch-leather-steering-wheel-tech-pkg-max-tra-gasoline-white-cat_ma29gr16518tr11274-5b6a3d1b-f321-4197-b76f-83a2db98f8d4,0.4542856011688115,AutoTrader
29,2021,Ford,F 150,Lariat  Accident Free | 5.0L V8 | FX4 | Twin Panel,3,34949,No change noted,Down $36 over 1 weeks,1,34985,34985,-36,-36,173950,Unknown,Gasoline,No accidents reported,N/A,High River Ford,Dealer,"1103 11th Ave S.E., HIGH RIVER, AB, T1V 1M3","HIGH RIVER, AB",209,city_center,4f1663fc-d38c-4bd7-a38a-2af59aaa4d6f,https://www.autotrader.ca/offers/ford-f-150-lariat-accident-free-5-0l-v8-fx4-twin-panel-gasoline-white-cat_ma29gr16518-4f1663fc-d38c-4bd7-a38a-2af59aaa4d6f,0.45902356465810357,AutoTrader
30,2019,Ford,F 150,XLT  Tri Fold Hard cover,2,32531,No change noted,Unchanged for 1 weeks,1,32531,32531,0,0,108229,Unknown,Gasoline,Unknown,N/A,High River Ford,Dealer,"1103 11th Ave S.E., HIGH RIVER, AB, T1V 1M3","HIGH RIVER, AB",209,city_center,410ad77c-3168-49f5-a6dd-66ba546c722f,https://www.autotrader.ca/offers/ford-f-150-xlt-tri-fold-hard-cover-gasoline-silver-cat_ma29gr16518-410ad77c-3168-49f5-a6dd-66ba546c722f,0.4653086408212125,AutoTrader
31,2021,Ford,F 150,Lariat MOONROOF | FX4 | SPORT | 2.7L,3,46465,No change noted,First seen this week,0,46465,46465,0,0,79448,Unknown,Gasoline,Unknown,N/A,Cam Clark Ford Calgary/Airdrie,Dealer,"1001 Highland Park Blvd NE, AIRDRIE, AB, T4A 0R2","AIRDRIE, AB",118,address,b4283568-c87d-4292-99c2-639690f5563e,https://www.autotrader.ca/offers/ford-f-150-lariat-moonroof-fx4-sport-2-7l-gasoline-grey-cat_ma29gr16518tr11275-b4283568-c87d-4292-99c2-639690f5563e,0.46807564392240103,AutoTrader
32,2022,Ford,F 150,Lariat,3,47698,No change noted,"Down $2,292 over 5 weeks",5,49990,48800,-1102,-2292,74901,2.7L,Gasoline,Accident reported,N/A,Aspen Ford Sales Ltd.,Dealer,"4402 - 42 St., STETTLER, AB, T0C2L0","STETTLER, AB",82,address,92df7e12-e3f6-47a8-b0a2-f98e676b36bd,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-red-cat_ma29gr16518tr11275-92df7e12-e3f6-47a8-b0a2-f98e676b36bd,0.4682323576566094,AutoTrader
33,2020,Ford,F 150,Lariat  - Leather Seats -  Cooled Seats,3,44805,No change noted,First seen this week,0,44805,44805,0,0,112326,5.0L,Gasoline,No accidents reported,N/A,Legacy Ford Rimbey,Dealer,"4702 - 51 St., RIMBEY, AB, T0C 2J0","RIMBEY, AB",64,address,c6588577-61d9-44d1-9d32-a8531c0c356f,https://www.autotrader.ca/offers/ford-f-150-lariat-leather-seats-cooled-seats-gasoline-cat_ma29gr16518-c6588577-61d9-44d1-9d32-a8531c0c356f,0.4683996335781951,AutoTrader
34,2022,Ford,F 150,XLT 3.3L V-6 LOW KM Crew Cab 4X4 w/5.5Ft. Box & Bo,2,41985,No change noted,Unchanged for 6 weeks,6,41985,41985,0,0,29019,3.3L,Gasoline,No accidents reported,N/A,Jim Pattison Lease,Dealer,"1235-73rd Ave S.E., CALGARY, AB, T2H2X1","CALGARY, AB",149,city_center,b08d5e68-aed6-4a1d-9e20-fd1aa6af3574,https://www.autotrader.ca/offers/ford-f-150-xlt-3-3l-v-6-low-km-crew-cab-4x4-w-5-5ft-box-bo-gasoline-white-cat_ma29gr16518tr11290-b08d5e68-aed6-4a1d-9e20-fd1aa6af3574,0.47429691128550344,AutoTrader
35,2022,Ford,F 150,XLT,2,38263,"Reduced from $ 39,263,-","Down $1,790 over 9 weeks",9,40053,38263,0,-1790,65973,3.5L,Gasoline,Unknown,N/A,Strathmore Motors,Dealer,"900 Westridge Rd, STRATHMORE, AB, T1P 1H8","STRATHMORE, AB",186,address,c8b2096c-f121-4aa1-9f41-0f48f17461bd,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-silver-cat_ma29gr16518tr11290-c8b2096c-f121-4aa1-9f41-0f48f17461bd,0.477533099646886,AutoTrader
36,2024,Ford,F 150,"XLT Black Appearance Package, FX4 off-road, traile",3,54232,No change noted,Down $767 over 6 weeks,6,54999,54499,-267,-767,37105,2.7L,Gasoline,No accidents reported,N/A,Cam Clark Ford Red Deer,Dealer,"417 Lantern Street, RED DEER, AB, T4E 0A5","RED DEER, AB",8,address,55ca4ac2-dfd6-4348-bd06-6502b4af04c7,https://www.autotrader.ca/offers/ford-f-150-xlt-black-appearance-package-fx4-off-road-traile-gasoline-grey-cat_ma29gr16518tr11290-55ca4ac2-dfd6-4348-bd06-6502b4af04c7,0.4808615138569548,AutoTrader
37,2021,Ford,F 150,XLT,2,35900,No change noted,"Down $1,000 over 2 weeks",2,36900,36488,-588,-1000,112071,2.7L,Gasoline,Accident reported,N/A,Go Nissan South,Dealer,"1275 - 101 Street, EDMONTON, AB, T6X 1A1","EDMONTON, AB",140,address,4de8907e-c958-423a-bef2-190756e275f8,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-grey-cat_ma29gr16518tr11290-4de8907e-c958-423a-bef2-190756e275f8,0.4832694657485961,AutoTrader
38,2017,Ford,F 150,XLT| REMOTE START| 2.7 ECOBOOST,2,39995,No change noted,First seen this week,0,39995,39995,0,0,78809,3.5L,Gasoline,Unknown,N/A,Champion Ford,Dealer,"1 Champion Road, Carstairs, AB, T0M 0N0","Carstairs, AB",91,address,635f9b37-7647-4701-b9e2-37d5497bf658,https://www.autotrader.ca/offers/ford-f-150-xlt-remote-start-2-7-ecoboost-gasoline-grey-cat_ma29gr16518-635f9b37-7647-4701-b9e2-37d5497bf658,0.4836170529993629,AutoTrader
39,2019,Ford,F 150,Lariat,3,35900,No change noted,Unchanged for 1 weeks,1,35900,35900,0,0,148000,3.5L,Gasoline,Unknown,N/A,Unknown,Dealer,,"Medicine Hat, AB",406,city_center,92a2a5a3-e234-41c9-bcf5-31f3250208fb,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-black-cat_ma29gr16518-92a2a5a3-e234-41c9-bcf5-31f3250208fb,0.48475665216997577,AutoTrader
40,2022,Ford,F 150,XLT 3.3L Duratec V-6 Crew Cab 4X4 Short Box,2,39985,No change noted,Unchanged for 4 weeks,4,39985,39985,0,0,67870,3.3L,Gasoline,No accidents reported,N/A,Jim Pattison Lease,Dealer,"1235-73rd Ave S.E., CALGARY, AB, T2H2X1","CALGARY, AB",149,city_center,01aee15b-4709-4067-bf0d-09ae0f6b5b1d,https://www.autotrader.ca/offers/ford-f-150-xlt-3-3l-duratec-v-6-crew-cab-4x4-short-box-gasoline-white-cat_ma29gr16518-01aee15b-4709-4067-bf0d-09ae0f6b5b1d,0.48633894582805703,AutoTrader
41,2022,Ford,F 150,Lariat  HEATED/COOLED LEATHER SEATS - SUNROOF - BL,3,49993,No change noted,First seen this week,0,49993,49993,0,0,60356,2.7L,Gasoline,Unknown,N/A,Northstar Ford Calgary,Dealer,"9 Crowfoot Circle NW, CALGARY, AB, T3G3J8","CALGARY, AB",148,address,5cd3956f-3993-425e-8736-df5e180d2e9e,https://www.autotrader.ca/offers/ford-f-150-lariat-heated-cooled-leather-seats-sunroof-bl-gasoline-grey-cat_ma29gr16518tr11275-5cd3956f-3993-425e-8736-df5e180d2e9e,0.48900012458915637,AutoTrader
42,2019,Ford,F 150,LARIAT 502A SPORT 4X4 | FX4 PKG | MAX TOW,3,39995,No change noted,"Up $1,495 over 2 weeks",2,38500,38500,1495,1495,118705,3.5L,Gasoline,Accident reported,N/A,Boundary Ford Sales,Dealer,"2502-50th Avenue, Lloydminster, SK, T9V2S3","Lloydminster, SK",368,city_center,8a77099e-350f-4634-9f47-b25cd76afab8,https://www.autotrader.ca/offers/ford-f-150-lariat-502a-sport-4x4-fx4-pkg-max-tow-gasoline-white-cat_ma29gr16518-8a77099e-350f-4634-9f47-b25cd76afab8,0.49010073874519455,AutoTrader
43,2022,Ford,F 150,Platinum,3,49888,No change noted,"Down $4,000 over 6 weeks",6,53888,50888,-1000,-4000,104416,3.5L,Gasoline,Unknown,N/A,MGM Ford Lincoln Sales,Dealer,"3010 - 50th Avenue, RED DEER, AB, T4R 1M5","RED DEER, AB",1,city_center,f1c4fb2d-3dc1-40a2-a93d-b65fd2941cfa,https://www.autotrader.ca/offers/ford-f-150-platinum-gasoline-grey-cat_ma29gr16518tr11280-f1c4fb2d-3dc1-40a2-a93d-b65fd2941cfa,0.49308628766496354,AutoTrader
44,2022,Ford,F 150,Lariat 4x4 SuperCrew Cab 5.5 ft. box 145 in. WB,3,43995,No change noted,First seen this week,0,43995,43995,0,0,129329,Unknown,Gasoline,Unknown,N/A,Okotoks Ford Lincoln,Dealer,"4 Westland Rd., OKOTOKS, AB, T1S1N1","OKOTOKS, AB",188,address,5c4702bd-f520-4d5d-82f6-f52b7e6a7a1d,https://www.autotrader.ca/offers/ford-f-150-lariat-4x4-supercrew-cab-5-5-ft-box-145-in-wb-gasoline-white-cat_ma29gr16518-5c4702bd-f520-4d5d-82f6-f52b7e6a7a1d,0.497493001041638,AutoTrader
45,2024,Ford,F 150,XLT: 4X4/302A PKG/FX4 PKG/TRAILER BRAKE/HEATED SEA,3,48989,No change noted,First seen this week,0,48989,48989,0,0,77166,2.7L,Gasoline,Unknown,N/A,St Albert Honda,Dealer,"875 St Albert Trail, Edmonton, AB, T6X1C4","Edmonton, AB",173,address,f6725cc6-47c6-4bdf-ae6f-85daa17b7f1c,https://www.autotrader.ca/offers/ford-f-150-xlt-4x4-302a-pkg-fx4-pkg-trailer-brake-heated-sea-gasoline-black-cat_ma29gr16518tr11290-f6725cc6-47c6-4bdf-ae6f-85daa17b7f1c,0.49774844876417573,AutoTrader
46,2022,Ford,F 150,"XLT 6.5 box, Max Trailer Tow, heated seats, remot",2,35992,No change noted,First seen this week,0,35992,35992,0,0,164176,3.5L,Gasoline,No accidents reported,N/A,Cam Clark Ford Red Deer,Dealer,"417 Lantern Street, RED DEER, AB, T4E 0A5","RED DEER, AB",8,address,d02be949-f15a-4f63-81ed-eae7a769eed6,https://www.autotrader.ca/offers/ford-f-150-xlt-6-5-box-max-trailer-tow-heated-seats-remot-gasoline-white-cat_ma29gr16518tr11290-d02be949-f15a-4f63-81ed-eae7a769eed6,0.4977582023661665,AutoTrader
47,2018,Ford,F 150,XLT,2,22888,No change noted,Unchanged for 6 weeks,6,22888,22888,0,0,211290,3.5L,Gasoline,Unknown,N/A,Medicine Hat House of Cars Inc.,Dealer,"621 - 15 Street SW, Medicine Hat, AB, T1A 4W4","Medicine Hat, AB",406,address,7c0d8b3b-b13d-43ee-8b76-ec3b7321c2c5,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-black-cat_ma29gr16518tr11290-7c0d8b3b-b13d-43ee-8b76-ec3b7321c2c5,0.49808971009605246,AutoTrader
