rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
15,2018,Ford,F-150,fx4,3,18500,No change noted,First seen this week,0,18500,18500,0,0,198000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738881441,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f150-xlt-fx4-5-0-v8/1738881441,0.277993897755452,Kijiji
16,2017,Ford,F-150,lariat,3,18988,No change noted,First seen this week,0,18988,18988,0,0,202400,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738708227,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-lariat/1738708227,0.28419067032226997,Kijiji
17,2017,Ford,F-150,Unknown,1,4705,No change noted,Down $1 over 3 weeks,3,4706,4705,0,-1,190012,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1735403441,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2017-ford-f-150/1735403441,0.29827984321993517,Kijiji
18,2018,Ford,F-150,lariat,3,22850,No change noted,Unchanged for 3 weeks,3,22850,22850,0,0,191668,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1737682447,https://www.kijiji.ca/v-cars-trucks/red-deer/2018-ford-f-150-lariat/1737682447,0.30028987095568904,Kijiji
19,2021,Ford,F-150,Unknown,1,300,No change noted,Unchanged for 3 weeks,3,300,300,0,0,55,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",799,address,1737753392,https://www.kijiji.ca/v-cars-trucks/ottawa/17-inch-ford-6-bolt/1737753392,0.3025266263237519,Kijiji
20,2016,Ford,F-150,Unknown,1,15000,No change noted,"Down $1,000 over 3 weeks",3,16000,15000,0,-1000,230,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737950356,https://www.kijiji.ca/v-cars-trucks/calgary/2016-f150/1737950356,0.3030838120267581,Kijiji
21,2020,Ford,F-150,xlt,2,14000,No change noted,"Down $2,000 over 1 weeks",1,16000,16000,-2000,-2000,204200,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738436510,https://www.kijiji.ca/v-cars-trucks/summerside-pei/2020-ford-f150-sport-4x4/1738436510,0.3076067998513018,Kijiji
22,2017,Ford,F-150,fx4,3,18998,No change noted,Unchanged for 3 weeks,3,18998,18998,0,0,254911,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737844692,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-4wd-supercrew-145-fx4/1737844692,0.30969536522897695,Kijiji
23,2017,Ford,F-150,lariat,3,21600,No change noted,"Down $2,300 over 3 weeks",3,23900,21900,-300,-2300,209707,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736817237,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-f-150-lariat-502a-4x4-supercrew-145/1736817237,0.31043343846979676,Kijiji
24,2016,Ford,F-150,lariat,3,23900,No change noted,First seen this week,0,23900,23900,0,0,171529,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1738555646,https://www.kijiji.ca/v-cars-trucks/edmonton/2016-ford-f-150-lariat-500a-4x4-supercrew-157/1738555646,0.31111756353283254,Kijiji
25,2016,Ford,F-150,lariat,3,23500,No change noted,"Down $4,000 over 2 weeks",2,27500,23500,0,-4000,181000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737765047,https://www.kijiji.ca/v-cars-trucks/calgary/2016-f-150-lariat/1737765047,0.3114306098078978,Kijiji
26,2019,Ford,F-150,lariat,3,19890,No change noted,Unchanged for 3 weeks,3,19890,19890,0,0,253511,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737296847,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat-502a-sport-sunroof-nav-rem-start/1737296847,0.3164509375940804,Kijiji
27,2019,Ford,F-150,xlt,2,11888,No change noted,Unchanged for 3 weeks,3,11888,11888,0,0,241000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734835565,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-xlt/1734835565,0.31871084177965775,Kijiji
28,2016,Ford,F-150,lariat,3,22999,No change noted,Unchanged for 2 weeks,2,22999,22999,0,0,205000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1733386149,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-lariat/1733386149,0.31887436926326845,Kijiji
29,2019,Ford,F-150,lariat,3,19605,No change noted,Unchanged for 3 weeks,3,19605,19605,0,0,263834,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737194811,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat/1737194811,0.3190734565048216,Kijiji
30,2019,Ford,F-150,lariat,3,23500,No change noted,Unchanged for 1 weeks,1,23500,23500,0,0,198648,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738029215,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat/1738029215,0.31997427092741365,Kijiji
31,2017,Ford,F-150,xlt,2,15022,No change noted,First seen this week,0,15022,15022,0,0,214000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738759176,https://www.kijiji.ca/v-cars-trucks/stratford-on/2017-ford-f-150-xlt-supercrew-4x4/1738759176,0.32086779329557813,Kijiji
32,2017,Ford,F-150,lariat,3,19999,No change noted,First seen this week,0,19999,19999,0,0,285121,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1738508323,https://www.kijiji.ca/v-cars-trucks/red-deer/2017-ford-f-150-lariat/1738508323,0.3217735345966371,Kijiji
33,2021,Ford,F-150,xlt,2,11000,No change noted,Unchanged for 1 weeks,1,11000,11000,0,0,266044,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736810942,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-xlt/1736810942,0.323435017271337,Kijiji
34,2020,Ford,F-150,xlt,2,14995,No change noted,Unchanged for 3 weeks,3,14995,14995,0,0,198000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737329950,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-xlt-v8-well-maintained-first-owner/1737329950,0.3237855644221187,Kijiji
35,2018,Ford,F-150,lariat,3,32500,No change noted,Unchanged for 1 weeks,1,32500,32500,0,0,81000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738526077,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/f150-xlt-supercrew/1738526077,0.3271305013137324,Kijiji
36,2018,Ford,F-150,xlt,2,13900,No change noted,Unchanged for 3 weeks,3,13900,13900,0,0,231568,3.5L,Gas,No accidents reported,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737947721,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-4x4-xlt-4dr-3-5l-clean-carfax-6-pax/1737947721,0.33091133598036376,Kijiji
37,2018,Ford,F-150,Unknown,1,18400,No change noted,First seen this week,0,18400,18400,0,0,191,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738751397,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-truck-with-6-5ft-bed-similar2-tacoma-tundra-gmc/1738751397,0.33139826487597646,Kijiji
38,2018,Ford,F-150,lariat,3,29500,No change noted,Unchanged for 3 weeks,3,29500,29500,0,0,153000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Olds, AB","Olds, AB",63,address,1738082498,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2018-ford-f150/1738082498,0.3317302089664526,Kijiji
39,2018,Ford,F-150,xlt,2,16000,No change noted,First seen this week,0,16000,16000,0,0,222200,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738594445,https://www.kijiji.ca/v-cars-trucks/red-deer/2018-ford-f-150-xlt/1738594445,0.33298753610949644,Kijiji
40,2020,Ford,F-150,lariat,3,24000,No change noted,"Down $2,000 over 3 weeks",3,26000,26000,-2000,-2000,241012,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1736921090,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2020-ford-f-150-lariat-pano-sunroof-fx4/1736921090,0.33376137372926445,Kijiji
41,2016,Ford,F-150,lariat,3,26500,No change noted,Unchanged for 1 weeks,1,26500,26500,0,0,175500,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1738261858,https://www.kijiji.ca/v-cars-trucks/edmonton/2016-f150-lariat/1738261858,0.33470665077438577,Kijiji
42,2018,Ford,F-150,lariat,3,23999,No change noted,Unchanged for 3 weeks,3,23999,23999,0,0,218583,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736759815,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-lariat-fx4-4wd-supercrew-5-5-box/1736759815,0.33472210967504135,Kijiji
43,2018,Ford,F-150,fx4,3,24995,No change noted,First seen this week,0,24995,24995,0,0,204296,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738402420,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xlt-302a-3-5l-ecoboost-fx4-off-road-package/1738402420,0.3351668856525776,Kijiji
44,2016,Ford,F-150,xlt,2,15913,No change noted,"Down $1,000 over 3 weeks",3,16913,16913,-1000,-1000,206770,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Edmonton, AB","Edmonton, AB",154,address,1736600428,https://www.kijiji.ca/v-cars-trucks/edmonton/2016-ford-f-150-xlt/1736600428,0.33661992611477914,Kijiji
45,2016,Ford,F-150,xlt,2,10990,No change noted,Unchanged for 3 weeks,3,10990,10990,0,0,294926,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734927153,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-150-xlt-no-fees/1734927153,0.3373338927125877,Kijiji
46,2016,Ford,F-150,xlt,2,19994,No change noted,First seen this week,0,19994,19994,0,0,166400,2.7L,Gas,Accident reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738709699,https://www.kijiji.ca/v-cars-trucks/levis/ford-f-150-2016-xlt-ecoboost-2-7l-4x4-supercab-jamais-accidente/1738709699,0.33925725370909304,Kijiji
47,2017,Ford,F-150,xlt,2,21999,No change noted,Down $400 over 3 weeks,3,22399,21999,0,-400,116047,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",141,address,1735647149,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2017-ford-f-150-xlt-clean-carfax-one-owner/1735647149,0.3409756790068524,Kijiji
48,2016,Ford,F-150,lariat,3,25000,No change noted,First seen this week,0,25000,25000,0,0,214745,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1738709532,https://www.kijiji.ca/v-cars-trucks/edmonton/2016-ford-f-150-lariat-supercrew-145-tow-pkg-special/1738709532,0.3412057430588033,Kijiji
49,2020,Ford,F-150,lariat,3,26900,No change noted,Unchanged for 3 weeks,3,26900,26900,0,0,184000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737249130,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f150-lariat-fx4-black-edition/1737249130,0.34121628807315246,Kijiji
50,2016,Ford,F-150,lariat,3,27998,No change noted,Unchanged for 3 weeks,3,27998,27998,0,0,165142,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1729973447,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-150-lariat/1729973447,0.341236847831095,Kijiji
