rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2016,Ford,F-150,lariat,3,22395,No change noted,"Down $1,595 over 1 weeks",1,23990,23990,-1595,-1595,209000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739257776,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2016-ford-f-150-lariat-4x4-supercrew-5-5-ft-box-145-in-wb-auto/1739257776,0.2936013279368027,Kijiji
12,2016,Ford,F-150,lariat,3,22000,No change noted,First seen this week,0,22000,22000,0,0,218000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739541392,https://www.kijiji.ca/v-cars-trucks/sudbury/ford-f-150/1739541392,0.29418062901207154,Kijiji
13,2017,Ford,F-150,xlt,2,11900,No change noted,First seen this week,0,11900,11900,0,0,221889,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739451767,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-xlt/1739451767,0.2975752612809022,Kijiji
14,2021,Ford,F-150,Unknown,1,300,No change noted,Unchanged for 6 weeks,6,300,300,0,0,55,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",799,address,1737753392,https://www.kijiji.ca/v-cars-trucks/ottawa/17-inch-ford-6-bolt/1737753392,0.30252365591397845,Kijiji
15,2019,Ford,F-150,lariat,3,19890,No change noted,Unchanged for 6 weeks,6,19890,19890,0,0,253511,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737296847,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat-502a-sport-sunroof-nav-rem-start/1737296847,0.3027594548292893,Kijiji
16,2018,Ford,F-150,fx4,3,21495,No change noted,First seen this week,0,21495,21495,0,0,222499,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739457139,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xlt-3-5l-ecoboost-302a-sport-pkg-fx4/1739457139,0.30279596020563343,Kijiji
17,2016,Ford,F-150,Unknown,1,15000,No change noted,"Down $1,000 over 6 weeks",6,16000,15000,0,-1000,230,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737950356,https://www.kijiji.ca/v-cars-trucks/calgary/2016-f150/1737950356,0.30307139031316027,Kijiji
18,2016,Ford,F-150,lariat,3,22500,No change noted,Unchanged for 5 weeks,5,22500,22500,0,0,197000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Drumheller, AB","Drumheller, AB",169,address,1732751663,https://www.kijiji.ca/v-cars-trucks/st-albert/loaded-f150/1732751663,0.30395834174438474,Kijiji
19,2019,Ford,F-150,lariat,3,19605,No change noted,Unchanged for 6 weeks,6,19605,19605,0,0,263834,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737194811,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat/1737194811,0.30482445482928927,Kijiji
20,2019,Ford,F-150,xlt,2,11888,No change noted,Unchanged for 6 weeks,6,11888,11888,0,0,241000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734835565,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-xlt/1734835565,0.3056950462271388,Kijiji
21,2018,Ford,F-150,xlt,2,14295,No change noted,First seen this week,0,14295,14295,0,0,194614,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1739441941,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f150-xlt-supercab/1739441941,0.3067410851602137,Kijiji
22,2016,Ford,F-150,lariat,3,22999,No change noted,Unchanged for 4 weeks,4,22999,22999,0,0,205000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1733386149,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-lariat/1733386149,0.3078028419260635,Kijiji
23,2016,Ford,F-150,lariat,3,23990,No change noted,Unchanged for 2 weeks,2,23990,23990,0,0,186756,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738913686,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-150-4wd-supercrew-145-lariat/1738913686,0.30821429353896673,Kijiji
24,2019,Ford,F-150,lariat,3,23500,No change noted,Unchanged for 4 weeks,4,23500,23500,0,0,198648,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738029215,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat/1738029215,0.30924579891531084,Kijiji
25,2020,Ford,F-150,xlt,2,14995,No change noted,Unchanged for 5 weeks,5,14995,14995,0,0,198000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737329950,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-xlt-v8-well-maintained-first-owner/1737329950,0.31309208923789145,Kijiji
26,2017,Ford,F-150,xlt,2,22995,No change noted,Unchanged for 2 weeks,2,22995,22995,0,0,115957,Unknown,Gas,Unknown,N/A,Unknown,Private,"Red Deer, AB","Red Deer, AB",1,address,1739113779,https://www.kijiji.ca/v-cars-trucks/kelowna/2017-ford-f-150-xlt/1739113779,0.31668671316295904,Kijiji
27,2021,Ford,F-150,fx4,3,35000,No change noted,Unchanged for 1 weeks,1,35000,35000,0,0,176,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1723986125,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-fx4/1723986125,0.31971483117337535,Kijiji
28,2016,Ford,F-150,lariat,3,24000,No change noted,"Down $1,000 over 3 weeks",3,25000,24000,0,-1000,214745,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1738709532,https://www.kijiji.ca/v-cars-trucks/edmonton/2016-ford-f-150-lariat-supercrew-145-tow-pkg-special/1738709532,0.3212745797838696,Kijiji
29,2017,Ford,F-150,platinum,3,27970,No change noted,First seen this week,0,27970,27970,0,0,165720,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739504865,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2017-ford-f-150-platinum/1739504865,0.3214446075066952,Kijiji
30,2018,Ford,F-150,lariat,3,23999,No change noted,Unchanged for 6 weeks,6,23999,23999,0,0,218583,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736759815,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-lariat-fx4-4wd-supercrew-5-5-box/1736759815,0.3229169991387083,Kijiji
31,2018,Ford,F-150,lariat,3,29500,No change noted,Unchanged for 6 weeks,6,29500,29500,0,0,153000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Olds, AB","Olds, AB",63,address,1738082498,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2018-ford-f150/1738082498,0.32346706905136796,Kijiji
32,2016,Ford,F-150,lariat,3,28974,No change noted,Down $724 over 5 weeks,5,29698,29899,-925,-724,125851,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736381016,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-150-lariat-leather-heated-and-cooled-front-seat/1736381016,0.3235519279475689,Kijiji
33,2017,Ford,F-150,xlt,2,20999,No change noted,"Down $1,400 over 6 weeks",6,22399,20999,0,-1400,116047,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",142,address,1735647149,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2017-ford-f-150-xlt-clean-carfax-one-owner/1735647149,0.3265626777423392,Kijiji
34,2017,Ford,F-150,xlt,2,15998,No change noted,First seen this week,0,15998,15998,0,0,211286,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739457003,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-4wd-supercab-145-xlt/1739457003,0.32716483117337536,Kijiji
35,2022,Ford,F-150,fx4,3,28000,No change noted,"Down $1,000 over 6 weeks",6,29000,28000,0,-1000,152059,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736869063,https://www.kijiji.ca/v-cars-trucks/edmonton/2022-ford-f-150-xlt-supercab-145-fx4-pkg-sync-4/1736869063,0.32764619268709544,Kijiji
36,2017,Ford,F-150,xlt,2,13500,No change noted,First seen this week,0,13500,13500,0,0,262182,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1739350142,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f150-supercrew/1739350142,0.3282389171948807,Kijiji
37,2020,Ford,F-150,lariat,3,26900,No change noted,Unchanged for 5 weeks,5,26900,26900,0,0,184000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737249130,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f150-lariat-fx4-black-edition/1737249130,0.3312789171948807,Kijiji
38,2016,Ford,F-150,lariat,3,27998,No change noted,Unchanged for 6 weeks,6,27998,27998,0,0,165142,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1729973447,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-150-lariat/1729973447,0.33231794945294524,Kijiji
39,2018,Ford,F-150,fx4,3,25990,No change noted,Up $995 over 3 weeks,3,24995,25990,0,995,204296,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738402420,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xlt-302a-3-5l-ecoboost-fx4-off-road-package/1738402420,0.33242504622713875,Kijiji
40,2017,Ford,F-150,lariat,3,27999,No change noted,Unchanged for 4 weeks,4,27999,27999,0,0,164801,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736957068,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-f-150-4wd-supercrew-145-lariat/1736957068,0.33311828946128896,Kijiji
41,2017,Ford,F-150,lariat,3,24995,No change noted,Unchanged for 2 weeks,2,24995,24995,0,0,227339,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739064838,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-lariat-502a-sport-fx4-moonroof-power-boards/1739064838,0.33404434730240756,Kijiji
42,2019,Ford,F-150,lariat,3,28975,No change noted,Down $820 over 6 weeks,6,29795,29595,-620,-820,159201,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1732600344,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat-supercrew-longbox-twin-panel-moonroof/1732600344,0.3379043473024076,Kijiji
43,2017,Ford,F-150,xlt,2,13988,No change noted,Unchanged for 2 weeks,2,13988,13988,0,0,276601,5.0L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1739068421,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-xlt-5-0l-backup-cam-rear-sensors/1739068421,0.33850730429165493,Kijiji
44,2017,Ford,F-150,lariat,3,27999,No change noted,Unchanged for 3 weeks,3,27999,27999,0,0,180618,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738609795,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f150-lariat-sunroof-max-tow/1738609795,0.3389826268723001,Kijiji
45,2018,Ford,F-150,xlt,2,15499,No change noted,Unchanged for 2 weeks,2,15499,15499,0,0,246552,5.0L,Gas,No accidents reported,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1738909939,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-xlt-crew-cab-4x4-5-0l-v8-clean-carfax-bfgoodr/1738909939,0.33911334322472986,Kijiji
46,2018,Ford,F-150,xlt,2,15500,No change noted,Unchanged for 5 weeks,5,15500,15500,0,0,253000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737375423,https://www.kijiji.ca/v-cars-trucks/calgary/ford-f150-2018/1737375423,0.34095633654971946,Kijiji
47,2017,Ford,F-150,xlt,2,18995,No change noted,Down $505 over 5 weeks,5,19500,18995,0,-505,186000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738137431,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-xlt-4dr/1738137431,0.34126413224864416,Kijiji
48,2018,Ford,F-150,xlt,2,16995,No change noted,Unchanged for 6 weeks,6,16995,16995,0,0,253664,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1727260253,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xlt/1727260253,0.3428116505174479,Kijiji
49,2019,Ford,F-150,xlt,2,19900,No change noted,Unchanged for 4 weeks,4,19900,19900,0,0,171172,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1734834225,https://www.kijiji.ca/v-cars-trucks/edmonton/2019-ford-f-150-xlt-4x4-supercab-styleside-6-ft-box-163-in-wb/1734834225,0.34336683784838573,Kijiji
50,2018,Ford,F-150,lariat,3,27913,No change noted,First seen this week,0,27913,27913,0,0,190682,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1734969765,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-lariat/1734969765,0.3435332356978481,Kijiji
