rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
11,2019,Ford,F-150,fx4,3,16995,No change noted,Unchanged for 2 weeks,2,16995,16995,0,0,211670,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1733470454,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-xlt-fx4-6-5-box-tow-package-back-up-cam-6-pass/1733470454,0.18024621119883905,Kijiji
12,2018,Ford,F-150,Unknown,1,1600,No change noted,Unchanged for 2 weeks,2,1600,1600,0,0,1500,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1730552907,https://www.kijiji.ca/v-cars-trucks/st-georges-de-beauce/ford-f-150-265-70-17-yoko-iceguard-mags-18p-pneus-10-32-usure-20/1730552907,0.18056981268329916,Kijiji
13,2025,Ford,F-150,Unknown,1,1500,No change noted,Unchanged for 2 weeks,2,1500,1500,0,0,999,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1732866860,https://www.kijiji.ca/v-cars-trucks/calgary/like-new-285-45r22-nitto-nt421q/1732866860,0.1905741135199183,Kijiji
14,2017,Ford,F-150,Unknown,1,100,No change noted,First seen this week,0,100,100,0,0,147000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1738502885,https://www.kijiji.ca/v-cars-trucks/calgary/truck-for-junk-landscaping/1738502885,0.19376300299669427,Kijiji
15,2018,Ford,F-150,fx4,3,18900,No change noted,Unchanged for 1 weeks,1,18900,18900,0,0,198000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738115434,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f150-xlt-fx4-5-0-v8/1738115434,0.19473029296895802,Kijiji
16,2017,Ford,F-150,lariat,3,18998,No change noted,Unchanged for 1 weeks,1,18998,18998,0,0,199030,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1727997804,https://www.kijiji.ca/v-cars-trucks/hamilton/2017-ford-f-150-lariat-bluetooth/1727997804,0.195651761813882,Kijiji
17,2020,Ford,F-150,platinum,3,17400,No change noted,"Down $1,500 over 2 weeks",2,18900,18900,-1500,-1500,246682,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1735794119,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-platinum/1735794119,0.19807228202554097,Kijiji
18,2018,Ford,F-150,Unknown,1,2000,No change noted,Unchanged for 1 weeks,1,2000,2000,0,0,180452,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737880163,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2018-ford-f150/1737880163,0.2021114561171205,Kijiji
19,2016,Ford,F-150,xlt,2,11500,No change noted,Unchanged for 2 weeks,2,11500,11500,0,0,183500,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1736141813,https://www.kijiji.ca/v-cars-trucks/ottawa/2016-ford-f-150/1736141813,0.20658825583167872,Kijiji
20,2017,Ford,F-150,king ranch,3,16500,No change noted,First seen this week,0,16500,16500,0,0,397000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1738284451,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-f-150-king-ranch/1738284451,0.2068057649121528,Kijiji
21,2016,Ford,F-150,Unknown,1,1234,No change noted,Unchanged for 2 weeks,2,1234,1234,0,0,300000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737595433,https://www.kijiji.ca/v-cars-trucks/london/ford-f150/1737595433,0.2078920944403942,Kijiji
22,2016,Ford,F-150,xlt,2,10022,No change noted,Unchanged for 2 weeks,2,10022,10022,0,0,340000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1731333006,https://www.kijiji.ca/v-cars-trucks/stratford-on/2016-ford-f-150-xlt-4wd-supercrew-6-5-box/1731333006,0.21019541527886587,Kijiji
23,2016,Ford,F-150,xlt,2,10500,No change noted,Unchanged for 2 weeks,2,10500,10500,0,0,320000,5.0L,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737764002,https://www.kijiji.ca/v-cars-trucks/kamloops/2016-ford-f150-4x4-xlt-5-0l/1737764002,0.21214375485963,Kijiji
24,2017,Ford,F-150,fx4,3,18998,No change noted,Unchanged for 2 weeks,2,18998,18998,0,0,254911,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737844692,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-4wd-supercrew-145-fx4/1737844692,0.21222624687170225,Kijiji
25,2017,Ford,F-150,xlt,2,11500,No change noted,Unchanged for 2 weeks,2,11500,11500,0,0,245000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737506689,https://www.kijiji.ca/v-cars-trucks/cape-breton/2017-ford-f-150/1737506689,0.21284586162082897,Kijiji
26,2016,Ford,F-150,xlt,2,10990,No change noted,Unchanged for 2 weeks,2,10990,10990,0,0,294926,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1734927153,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-150-xlt-no-fees/1734927153,0.21367581652536738,Kijiji
27,2019,Ford,F-150,lariat,3,19605,No change noted,Unchanged for 2 weeks,2,19605,19605,0,0,263834,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737194811,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat/1737194811,0.21819249266774432,Kijiji
28,2019,Ford,F-150,lariat,3,19890,No change noted,Unchanged for 2 weeks,2,19890,19890,0,0,253511,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737296847,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat-502a-sport-sunroof-nav-rem-start/1737296847,0.21951713064235573,Kijiji
29,2021,Ford,F-150,xlt,2,11000,No change noted,First seen this week,0,11000,11000,0,0,266044,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1736810942,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-xlt/1736810942,0.2217090261440699,Kijiji
30,2017,Ford,F-150,xlt,2,12998,No change noted,Unchanged for 2 weeks,2,12998,12998,0,0,246213,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1729268570,https://www.kijiji.ca/v-cars-trucks/hamilton/2017-ford-f-150-xlt-bluetooth-a-c/1729268570,0.22545261732525557,Kijiji
31,2017,Ford,F-150,Unknown,1,4705,No change noted,Down $1 over 2 weeks,2,4706,4706,-1,-1,190012,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1735403441,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2017-ford-f-150/1735403441,0.2256258497975152,Kijiji
32,2019,Ford,F-150,xlt,2,11888,No change noted,Unchanged for 2 weeks,2,11888,11888,0,0,241000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734835565,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-xlt/1734835565,0.22656080696710273,Kijiji
33,2018,Ford,F-150,lariat,3,22850,No change noted,Unchanged for 2 weeks,2,22850,22850,0,0,191668,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1737682447,https://www.kijiji.ca/v-cars-trucks/red-deer/2018-ford-f-150-lariat/1737682447,0.2270026806135613,Kijiji
34,2018,Ford,F-150,xlt,2,11950,No change noted,Unchanged for 2 weeks,2,11950,11950,0,0,257654,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738029078,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xlt/1738029078,0.22877201293153376,Kijiji
35,2016,Ford,F-150,xlt,2,2000,No change noted,Unchanged for 2 weeks,2,2000,2000,0,0,369227,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",538,address,1737194232,https://www.kijiji.ca/v-cars-trucks/saskatoon/2016-ford-f-150-xlt/1737194232,0.23023665014511524,Kijiji
36,2016,Ford,F-150,lariat,3,22499,No change noted,Unchanged for 2 weeks,2,22499,22499,0,0,253700,5.0L,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1735358035,https://www.kijiji.ca/v-cars-trucks/portage-la-prairie/2016-ford-f-150-lariat-fx4-yes-5-0l/1735358035,0.23038941723652986,Kijiji
37,2018,Ford,F-150,xlt,2,14900,No change noted,Unchanged for 2 weeks,2,14900,14900,0,0,251931,Unknown,Gas,Unknown,N/A,Unknown,Private,"Lacombe, AB","Lacombe, AB",31,address,1737132577,https://www.kijiji.ca/v-cars-trucks/peterborough/2018-ford-f-150/1737132577,0.23062034193898995,Kijiji
38,2016,Ford,F-150,lariat,3,22888,No change noted,Unchanged for 2 weeks,2,22888,22888,0,0,226896,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1736849277,https://www.kijiji.ca/v-cars-trucks/red-deer/2016-ford-f-150-lariat/1736849277,0.2309037852760033,Kijiji
39,2018,Ford,F-150,lariat,3,24000,No change noted,Unchanged for 2 weeks,2,24000,24000,0,0,141000,5.0L,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1726812265,https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/ford-f150-5-0-lariat-4x4/1726812265,0.23143056077413587,Kijiji
40,2016,Ford,F-150,lariat,3,22750,No change noted,Unchanged for 2 weeks,2,22750,22750,0,0,248000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737028370,https://www.kijiji.ca/v-cars-trucks/portage-la-prairie/2016-ford-f-150-lariat-supercrew-fx4-clean-title/1737028370,0.2319011106837143,Kijiji
41,2016,Ford,F-150,lariat,3,23600,No change noted,Unchanged for 1 weeks,1,23600,23600,0,0,183000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1736672611,https://www.kijiji.ca/v-cars-trucks/st-catharines/2016ford-f150-lariat/1736672611,0.2323707143211978,Kijiji
42,2017,Ford,F-150,lariat,3,21900,No change noted,"Down $2,000 over 2 weeks",2,23900,23900,-2000,-2000,209707,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",154,address,1736817237,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-f-150-lariat-502a-4x4-supercrew-145/1736817237,0.2327487606671558,Kijiji
43,2017,Ford,F-150,lariat,3,23500,No change noted,Unchanged for 1 weeks,1,23500,23500,0,0,219888,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737300844,https://www.kijiji.ca/v-cars-trucks/brandon/2017-ford-f-150/1737300844,0.23529072346510307,Kijiji
44,2016,Ford,F-150,xlt,2,13988,No change noted,First seen this week,0,13988,13988,0,0,266000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738381979,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2016-ford-f-150-4wd-supercrew-sport-xlt-custom-power-lift-certif/1738381979,0.2357159383943599,Kijiji
45,2018,Ford,F-150,xlt,2,15000,No change noted,Down $500 over 2 weeks,2,15500,15500,-500,-500,185000,5.0L,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737689317,https://www.kijiji.ca/v-cars-trucks/ottawa/2018-ford-f-150-xlt-xtr-package-with-leather-5-0l-v8-6-5ft-bo/1737689317,0.23590754702978806,Kijiji
46,2017,Ford,F-150,xlt,2,14500,No change noted,Unchanged for 2 weeks,2,14500,14500,0,0,229000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1736804354,https://www.kijiji.ca/v-cars-trucks/barrie/2017-ford-f-150-xtr-4x4-supercrew/1736804354,0.2362178666187736,Kijiji
47,2017,Ford,F-150,xlt,2,14980,No change noted,Unchanged for 2 weeks,2,14980,14980,0,0,192120,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737981640,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2017-ford-f-150-xlt-4wd/1737981640,0.23646533813903603,Kijiji
48,2017,Ford,F-150,lariat,3,23695,No change noted,Down $101 over 2 weeks,2,23796,23796,-101,-101,237008,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1737451200,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2017-ford-f-150/1737451200,0.2386576781173023,Kijiji
49,2016,Ford,F-150,lariat,3,22500,No change noted,Unchanged for 2 weeks,2,22500,22500,0,0,197000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Drumheller, AB","Drumheller, AB",169,address,1732751663,https://www.kijiji.ca/v-cars-trucks/st-albert/loaded-f150/1732751663,0.2392718474114923,Kijiji
50,2020,Ford,F-150,xlt,2,13000,No change noted,Unchanged for 2 weeks,2,13000,13000,0,0,276000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",154,address,1738085312,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-xlt-4x4-ext-cab-longbox/1738085312,0.24032738604244258,Kijiji
