evidence_schema_version,vehicle_key,source,canonical_listing_id,observation_id,source_listing_id,source_listing_id_status,source_claim_status,raw_record_ref,normalized_record_ref,ranking_status,review_status,collection_status,data_quality_status,quality_warnings,source_run_status,source_completed_at_utc,year,year_evidence_status,make,make_evidence_status,model,model_evidence_status,trim,trim_evidence_status,price_cad,price_evidence_status,mileage_km,mileage_evidence_status,engine,engine_evidence_status,fuel,fuel_evidence_status,accident_claim,accident_evidence_status,dealer,dealer_evidence_status,seller_type_claim,seller_type_evidence_status,dealer_address,dealer_address_evidence_status,location,location_evidence_status,unverified_location_value,distance_km,distance_evidence_status,distance_method,url_region_hint,url_region_evidence_status,listing_url,listing_url_evidence_status,observation_count,first_observed_price_cad,previous_observation_price_cad,change_from_previous_observation_cad,change_from_first_observation_cad,source_price_history_text,legacy_trend_text,days_on_market_claim
1,ford_f350,autotrader,listing_e52bef2760b54ca6bd406b28,observation_e90afe3c923fbc3192ca9a59,7f7f1029-5c7a-4316-93d5-4df386c6bae1,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/autotrader/raw_latest.jsonl#record=16,data/ford_f350/evidence/autotrader/normalized_latest.jsonl#source_record_index=16,DISABLED_MANUAL_REVIEW_REQUIRED,manual_review_required,success,clean,,success,2026-07-22T18:35:15+00:00,2023,source_reported_unverified,Ford,source_reported_or_configured_unverified,F 350,source_reported_or_configured_unverified,XLT LONG BOX BACK UP CAM,source_reported_unverified,59995,source_reported_unverified,166114,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,Auto Hub,source_reported_unverified,Dealer,source_reported_or_inferred_unverified,"9232 Horton Road SW, Calgary, AB, T2V2X4",source_reported_not_independently_verified,"Calgary, AB",source_reported_not_independently_verified,,158.0,legacy_method_not_yet_disambiguated,address,,unavailable,https://www.autotrader.ca/offers/ford-f-350-super-duty-xlt-long-box-back-up-cam-diesel-white-cat_ma29gr18389tr11372-7f7f1029-5c7a-4316-93d5-4df386c6bae1,source_reported_unverified,2,59995,59995,0,0,No change noted,Unchanged for 2 weeks,
1,ford_f350,kijiji,listing_66287a5719a614c5b84ee9be,observation_56933fc78fdc06864b7f4fc0,1738669963,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=1,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=1,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2015,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,,unknown,29990,source_reported_unverified,157000,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,No accidents reported,source_text_claim_unverified,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,city-of-toronto,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2015-ford-super-duty-f-350-drw-6-7l-power-stroke-diesel-9-dump/1738669963,source_reported_unverified,6,29990,29990,0,0,No change noted,Unchanged for 6 weeks,
1,ford_f350,kijiji,listing_6d065416b58dfa6a9cf9d5bf,observation_09f9925c2ed7a75d7781ff6d,1738669626,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=0,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=0,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2015,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,13000,source_reported_unverified,401672,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2015-f350-f30-xlt-super-duty-crew-cab-4x4-6-7l-diesel/1738669626,source_reported_unverified,8,14000,13000,0,-1000,No change noted,"Down $1,000 over 8 weeks",
1,ford_f350,kijiji,listing_a593af37bb307303af084888,observation_9c7cd5b425c9bdf43f603bc6,1734834544,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=2,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=2,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2015,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,lariat,source_reported_unverified,31900,source_reported_unverified,281981,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2015-ford-super-duty-f-350-srw-lariat-6-7l-diesel-crew-cab/1734834544,source_reported_unverified,12,31900,31900,0,0,No change noted,Unchanged for 12 weeks,
1,ford_f350,kijiji,listing_0bcb278ea2ea21048df84957,observation_09e2475facf642434057bfe1,1740240974,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=5,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=5,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2016,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,lariat,source_reported_unverified,40680,source_reported_unverified,239852,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,strathcona-county,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2016-ford-super-duty-f-350-lariat-ultimate-918a-6-7l-fx4/1740240974,source_reported_unverified,3,40680,40680,0,0,No change noted,Unchanged for 3 weeks,
1,ford_f350,kijiji,listing_14270f750465aa20f8450745,observation_dfc78398db0fbe3bc775b711,1740220475,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=4,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=4,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2016,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,lariat,source_reported_unverified,33500,source_reported_unverified,244367,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,kitchener-waterloo,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2016-ford-f350-6-7l-super-duty/1740220475,source_reported_unverified,3,33500,33500,0,0,No change noted,Unchanged for 3 weeks,
1,ford_f350,kijiji,listing_3484b28eec51b01f9cb9418c,observation_6ffb8a285ceb0ecb723a756c,1737928701,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=6,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=6,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2016,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,lariat,source_reported_unverified,43680,source_reported_unverified,216452,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,strathcona-county,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2016-ford-super-duty-f-350-lariat-ultimate-6-7l-aftermarket/1737928701,source_reported_unverified,12,43680,43680,0,0,No change noted,Unchanged for 12 weeks,
1,ford_f350,kijiji,listing_51e6b1d8ec1ea8ddbe8d85d1,observation_d9bc8d6fc54ec4c8eaae5547,1737189627,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=3,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=3,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2016,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,29900,source_reported_unverified,275563,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-super-duty-f-350-srw-xlt-6-7l-diesel-crew-cab-4w/1737189627,source_reported_unverified,11,30900,29900,0,-1000,No change noted,"Down $1,000 over 11 weeks",
1,ford_f350,kijiji,listing_ec7aaa5021ac718430875daf,observation_111202670d2d59196ca67072,1740257339,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=7,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=7,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2016,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,46000,source_reported_unverified,113000,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-350-xlt-crew-cab-6-7l-power-stroke-diesel-113-000/1740257339,source_reported_unverified,3,46000,46000,0,0,No change noted,Unchanged for 3 weeks,
1,ford_f350,kijiji,listing_575eb9e57b940dbf6ca465c8,observation_cd2b7ff584d2d17fe882649d,1739835301,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=10,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=10,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2017,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,lariat,source_reported_unverified,44995,source_reported_unverified,252787,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-super-duty-f-350-srw-lariat-6-7l-powerstroke-long/1739835301,source_reported_unverified,5,44995,44995,0,0,No change noted,Unchanged for 5 weeks,
1,ford_f350,kijiji,listing_ab9e90e9da0e91bcd0965d6d,observation_76acd98a943ef38701327c20,1729154956,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=8,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=8,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2017,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,35799,source_reported_unverified,295612,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Regina, SK",,disabled_due_to_unverified_location,disabled_unverified_location,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2017-ford-super-duty-f-350-srw-xlt-6-7l-powerstroke-bc-truck/1729154956,source_reported_unverified,12,35799,35799,0,0,No change noted,Unchanged for 12 weeks,
1,ford_f350,kijiji,listing_c84144b986d598453de7a448,observation_794947743e6494dd0b9496d8,1740057476,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=9,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=9,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2017,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,,unknown,43999,source_reported_unverified,249322,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,mississauga-peel-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2017-ford-f-350-super-duty-8ft-long-box-6-7l-diesel-matching-c/1740057476,source_reported_unverified,3,43999,43999,0,0,No change noted,Unchanged for 3 weeks,
1,ford_f350,kijiji,listing_c9a69371aeb499d09385e170,observation_a8e26c4e1b876c84a0a80817,1740150969,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=11,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=11,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2017,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,55990,source_reported_unverified,170658,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-super-duty-f-350-srw-xlt-160-wheel-base-6-7-l/1740150969,source_reported_unverified,3,55990,55990,0,0,No change noted,Unchanged for 3 weeks,
1,ford_f350,kijiji,listing_1b246537f91d1371b68a85e9,observation_d62d553933c1d82b0be9c3b2,1740794354,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=12,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=12,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2018,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,39999,source_reported_unverified,250594,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,oakville-halton-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2018-ford-super-duty-f-350-srw-xlt-6-7l-v8-diesel-my-key/1740794354,source_reported_unverified,2,34650,34650,5349,5349,No change noted,"Up $5,349 over 2 weeks",
1,ford_f350,kijiji,listing_257b4df0435aa1328b760492,observation_5ae9ca08a6e2bf36f3651fa9,1739026777,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=15,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=15,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2018,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,lariat,source_reported_unverified,46000,source_reported_unverified,156000,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-350-lariat-6-7l-diesel-srw/1739026777,source_reported_unverified,8,46000,46000,0,0,No change noted,Unchanged for 8 weeks,
1,ford_f350,kijiji,listing_39982b6db8072bc61c6dbeb0,observation_c498ffc2b42ae141354ce7b4,1739048377,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=13,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=13,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2018,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,42998,source_reported_unverified,156400,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,mississauga-peel-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2018-ford-super-duty-f-350-srw-xlt-6-7-litre-power-stroke-v8-tur/1739048377,source_reported_unverified,7,42998,42998,0,0,No change noted,Unchanged for 7 weeks,
1,ford_f350,kijiji,listing_49364f223675ab23a8641f6b,observation_c5db742dd7356c46eb90b352,1740429976,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=14,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=14,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2018,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,,unknown,43995,source_reported_unverified,274000,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,laval-rive-nord,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2018-ford-f-350-vanair-air-n-arc-250-diesel-6-7l-4x4-marand/1740429976,source_reported_unverified,3,43995,43995,0,0,No change noted,Unchanged for 3 weeks,
1,ford_f350,kijiji,listing_1063c8ad181f0ff16c1a6788,observation_e5d7f39f1374ef04ffe26545,1738744925,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=16,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=16,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2019,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,fx4,source_reported_unverified,45900,source_reported_unverified,176500,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,nanaimo,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/nanaimo/2019-ford-f350-6-7l-diesel/1738744925,source_reported_unverified,8,45900,45900,0,0,No change noted,Unchanged for 8 weeks,
1,ford_f350,kijiji,listing_7996900d8116ea4e2788eb2b,observation_05861a3cf9f6c6ca4d7fd76d,1724509335,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=19,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=19,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2020,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,fx4,source_reported_unverified,54900,source_reported_unverified,198000,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-350-fx4-offroad-package-4x4-6-7l-diesel/1724509335,source_reported_unverified,12,54900,54900,0,0,No change noted,Unchanged for 12 weeks,
1,ford_f350,kijiji,listing_b93b0be6974e7645ce9a6c42,observation_2d933fa1316a2875da53c9cf,1740180304,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=17,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=17,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2020,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,39500,source_reported_unverified,246940,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,kamloops,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/kamloops/well-kept-2020-ford-f350-6-7l-diesel-dually-xlt/1740180304,source_reported_unverified,4,39500,39500,0,0,No change noted,Unchanged for 4 weeks,
1,ford_f350,kijiji,listing_d35d61875d42774686a5789b,observation_3198acd16a9c0287fc87c188,1739969913,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=18,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=18,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2020,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,lariat,source_reported_unverified,41995,source_reported_unverified,351358,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Private,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Saskatoon, SK",,disabled_due_to_unverified_location,disabled_unverified_location,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-ford-super-duty-f-350-drw-lariat-crew-cab-6-7l-v8-diesel/1739969913,source_reported_unverified,4,42995,41995,0,-1000,No change noted,"Down $1,000 over 4 weeks",
1,ford_f350,kijiji,listing_f392140e694a4467201a6de1,observation_a717cfda403f3f7dadeb0d59,1740698493,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=20,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=20,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2020,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,59995,source_reported_unverified,86440,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,,unknown,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Calgary, AB",,disabled_due_to_unverified_location,disabled_unverified_location,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-350-xlt-value-613a-6-7l-powerstroke-diesel/1740698493,source_reported_unverified,1,59995,59995,0,0,No change noted,Unchanged for 1 weeks,
1,ford_f350,kijiji,listing_a1dc2156d6316044e8c53afb,observation_8144d1e18fe1d0c6f40eea31,1739919892,source_identifier_claim_not_vin,unverified_source_claims,data/ford_f350/evidence/kijiji/raw_latest.jsonl#record=21,data/ford_f350/evidence/kijiji/normalized_latest.jsonl#source_record_index=21,DISABLED_MANUAL_REVIEW_REQUIRED,location_verification_required,success,warnings_present,unverified_kijiji_location,success,2026-07-22T18:39:33+00:00,2021,source_reported_unverified,Ford,source_reported_or_configured_unverified,F-350,source_reported_or_configured_unverified,xlt,source_reported_unverified,44900,source_reported_unverified,109300,source_reported_unverified,6.7L,source_reported_unverified,Diesel,source_reported_or_inferred_unverified,Salvage/rebuilt,source_text_claim_unverified,,unknown,Dealer,source_reported_or_inferred_unverified,,quarantined_unverified_search_origin,,quarantined_unverified_search_origin,"Claresholm, AB",,disabled_due_to_unverified_location,disabled_unverified_location,morden,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/morden/2021-ford-f-350-crew-dually-flatbed-4x4-xlt-6-7l-rebuilt-title/1739919892,source_reported_unverified,4,47900,44900,0,-3000,No change noted,"Down $3,000 over 4 weeks",
